,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2025 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEAR,3d RSI NEAR LT14 - L NEAR,0.1 %,0.8 %,50,411,100.0 %,5.6 %,0.1 %,14.8 %,0.0 %,-0.0 %,1,5,0.1,0.4,100.0 %,100.0 %,,,50,82,0.1 %,0.2 %,2,1.8,0,0,1,5,0,0,1,5,0,0,1,5,,,1,5,,,0,6.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,50,82,0,0,100.0 %,100.0 %
NLR,6d RSI NLR LT22 - L NLR,6.3 %,7.6 %,3162,3787,13.2 %,8.3 %,47.9 %,90.9 %,-4.3 %,-5.0 %,6,6,0.5,0.5,66.7 %,66.7 %,1,2.7,527,620,1.1 %,1.2 %,3.3,2.5,2,1,4,3,2,1,4,3,2,1,3,3,2,2,4,4,2,5.4,0.7,1.7,-6153,-821,-6.2 %,-1.6 %,-6153,-821,-6.2 %,-1.6 %,-6153,-821,-6.2 %,-1.6 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,1560,1141,-1538,-421,60.0 %,66.7 %
NOBL,17d RSI NOBL LT36 - L NOBL,1.1 %,0.7 %,539,353,15.9 %,5.2 %,6.8 %,13.7 %,0.0 %,-3.8 %,2,2,0.2,0.2,50.0 %,50.0 %,2.3,1.5,270,186,0.5 %,0.4 %,4,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3,1.5,0.5,0.3,-857,-827,-0.9 %,-1.6 %,-857,-827,-0.9 %,-1.6 %,-857,-827,-0.9 %,-1.6 %,50.0 %,50.0 %,50.0 %,50.0 %,50.0 %,50.0 %,968,1199,-429,-827,50.0 %,50.0 %
NUGT,3d RSI NUGT LT10 - L NUGT,15.3 %,17.1 %,7649,8543,100.0 %,9.5 %,15.3 %,179.4 %,0.0 %,-6.2 %,1,4,0.1,0.3,100.0 %,100.0 %,,,7649,2012,15.3 %,4.0 %,3,2.8,0,0,1,4,0,0,1,4,0,0,1,3,,,1,4,,,0,12.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,7649,2012,0,0,100.0 %,100.0 %
NULG,3d RSI NULG LT10 - L NULG,16.3 %,8.0 %,8174,4006,8.8 %,6.8 %,185.8 %,118.8 %,0.0 %,-1.8 %,5,5,0.4,0.4,80.0 %,100.0 %,7,,1635,777,3.3 %,1.6 %,2.8,2.4,1,0,4,5,1,0,4,5,1,0,4,4,4,,4,5,28.1,,2.1,7.4,-604,0,-0.6 %,0.0 %,-604,0,-0.6 %,0.0 %,-604,0,-0.6 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,2119,777,-302,0,80.0 %,100.0 %
NULV,17d RSI NULV LT40 - L NULV,1.8 %,1.6 %,911,815,26.0 %,8.7 %,7.0 %,18.7 %,-2.9 %,-3.4 %,5,3,0.4,0.2,80.0 %,66.7 %,0.4,1.1,182,277,0.4 %,0.6 %,2.8,5.3,1,1,2,2,1,1,2,2,0,1,3,2,4,2,4,2,1.6,2.3,0.4,0.6,-2921,-643,-2.9 %,-1.3 %,-1450,-643,-1.5 %,-1.3 %,0,-643,0.0 %,-1.3 %,80.0 %,66.7 %,80.0 %,66.7 %,75.0 %,66.7 %,593,737,-1460,-643,100.0 %,66.7 %
NUSC,4d RSI NUSC LT14 - L NUSC,3.2 %,4.5 %,1598,2241,14.2 %,6.8 %,22.5 %,66.4 %,0.0 %,-1.4 %,4,3,0.3,0.2,75.0 %,100.0 %,0.5,,399,738,0.8 %,1.5 %,6,4.7,1,0,3,3,1,0,3,3,1,0,3,3,3,,3,3,1.5,,0.4,3,-6725,0,-6.7 %,0.0 %,-6725,0,-6.7 %,0.0 %,-6725,0,-6.7 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1653,738,-3362,0,75.0 %,100.0 %
NYF,19d RSI NYF LT38 - L NYF,0.2 %,2.8 %,104,1393,21.6 %,10.7 %,1.0 %,26.0 %,-0.9 %,-0.4 %,5,8,0.4,0.7,60.0 %,100.0 %,0.8,,21,172,0.0 %,0.3 %,2.2,2.4,2,0,2,8,2,0,2,7,1,0,1,5,1.5,,3,8,1.2,,0.2,3.8,-948,0,-0.9 %,0.0 %,-948,0,-0.9 %,0.0 %,-137,0,-0.1 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,193,172,-237,0,66.7 %,100.0 %
OEF,3d RSI OEF LT11 - L OEF,8.8 %,7.3 %,4407,3662,14.0 %,6.0 %,62.9 %,123.1 %,0.0 %,-1.1 %,6,4,0.5,0.3,83.3 %,100.0 %,0.5,,734,892,1.5 %,1.8 %,4,2.8,1,0,5,4,1,0,5,4,1,0,4,3,5,,5,4,2.5,,0.9,12.9,-5777,0,-5.8 %,0.0 %,-5777,0,-5.8 %,0.0 %,-5777,0,-5.8 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,1459,892,-2889,0,80.0 %,100.0 %
OIH,4d RSI OIH LT10 - L OIH,10.1 %,3.6 %,5064,1789,29.6 %,5.2 %,34.2 %,69.3 %,0.0 %,-2.4 %,2,3,0.2,0.2,100.0 %,100.0 %,,,2532,590,5.1 %,1.2 %,3,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,3.8,5.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2532,590,0,0,100.0 %,100.0 %
OILK,9d RSI OILK LT29 - L OILK,4.2 %,9.3 %,2084,4660,9.7 %,7.1 %,42.9 %,130.5 %,-1.1 %,-3.5 %,5,5,0.4,0.4,60.0 %,100.0 %,3,,417,902,0.8 %,1.8 %,3,2.6,2,0,2,5,2,0,2,5,2,0,1,5,1.5,,3,5,4.6,,1.4,3.6,-1169,0,-1.2 %,0.0 %,-1169,0,-1.2 %,0.0 %,-1169,0,-1.2 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,889,902,-292,0,50.0 %,100.0 %
ONEQ,4d RSI ONEQ LT16 - L ONEQ,8.8 %,9.5 %,4393,4733,13.5 %,5.6 %,65.1 %,170.4 %,0.0 %,-2.1 %,5,4,0.4,0.3,80.0 %,100.0 %,0.5,,879,1144,1.8 %,2.3 %,4.8,2.5,1,0,4,4,1,0,4,4,1,0,4,4,4,,4,4,2.1,,0.7,16.1,-7880,0,-7.9 %,0.0 %,-7880,0,-7.9 %,0.0 %,-7880,0,-7.9 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,2083,1144,-3940,0,80.0 %,100.0 %
OUNZ,3d RSI OUNZ LT13 - L OUNZ,9.1 %,8.0 %,4561,3999,9.0 %,8.3 %,101.2 %,96.0 %,0.0 %,-0.8 %,4,7,0.3,0.6,100.0 %,100.0 %,,,1140,553,2.3 %,1.1 %,1.5,2,0,0,4,7,0,0,4,7,0,0,4,6,,,4,7,,,3.9,8.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1140,553,0,0,100.0 %,100.0 %
PAVE,21d RSI PAVE LT42 - L PAVE,9.3 %,4.6 %,4630,2283,19.4 %,6.3 %,47.7 %,71.9 %,-4.1 %,-3.2 %,11,4,0.9,0.3,81.8 %,100.0 %,0.7,,421,562,0.8 %,1.1 %,3,2,2,0,7,4,2,0,6,4,1,0,2,3,4.5,,9,4,3.2,,1.6,4.6,-4128,0,-4.1 %,0.0 %,-4128,0,-4.1 %,0.0 %,-732,0,-0.7 %,0.0 %,81.8 %,100.0 %,81.8 %,100.0 %,80.0 %,100.0 %,744,562,-1032,0,75.0 %,100.0 %
PBD,21d RSI PBD LT38 - L PBD,0.9 %,18.2 %,472,9086,90.0 %,12.7 %,1.0 %,143.1 %,-4.2 %,-2.3 %,3,8,0.2,0.7,66.7 %,100.0 %,0.6,,157,1057,0.3 %,2.1 %,2,3,1,0,1,8,0,0,2,8,0,0,1,7,2,,2,8,1.2,,0.2,5.7,-4258,0,-4.3 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,100.0 %,100.0 %,1300,1057,-2129,0,100.0 %,100.0 %
PBUS,3d RSI PBUS LT11 - L PBUS,6.6 %,7.3 %,3297,3639,13.1 %,7.5 %,50.4 %,96.5 %,0.0 %,-1.4 %,5,6,0.4,0.5,80.0 %,100.0 %,0.6,,659,589,1.3 %,1.2 %,4.6,2.2,1,0,4,6,1,0,4,6,1,0,4,6,4,,4,6,2.2,,0.7,11.2,-5438,0,-5.4 %,0.0 %,-5438,0,-5.4 %,0.0 %,-5438,0,-5.4 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,1504,589,-2719,0,80.0 %,100.0 %
PBW,15d RSI PBW LT31 - L PBW,4.3 %,6.7 %,2153,3334,28.6 %,5.2 %,15.1 %,129.2 %,0.0 %,-4.9 %,2,3,0.2,0.2,100.0 %,100.0 %,,,1077,1090,2.2 %,2.2 %,3,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,1.5,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1077,1090,0,0,100.0 %,100.0 %
PCEF,17d RSI PCEF LT44 - L PCEF,0.3 %,5.0 %,164,2512,17.9 %,9.5 %,1.8 %,52.8 %,-2.5 %,-1.6 %,7,7,0.6,0.6,57.1 %,85.7 %,0.8,1.2,23,353,0.0 %,0.7 %,3.7,2.4,1,1,2,6,1,1,2,4,1,1,1,3,1.3,6,4,6,1.1,7.3,0.1,2.6,-2460,-391,-2.5 %,-0.8 %,-2460,-31,-2.5 %,-0.1 %,-162,-31,-0.2 %,-0.1 %,57.1 %,85.7 %,57.1 %,85.7 %,50.0 %,80.0 %,448,477,-542,-391,33.3 %,75.0 %
PCY,5d RSI PCY LT16 - L PCY,0.8 %,1.8 %,406,919,100.0 %,5.6 %,0.8 %,33.1 %,0.0 %,-0.8 %,1,4,0.1,0.3,100.0 %,100.0 %,,,406,228,0.8 %,0.5 %,3,2.5,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,6.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,406,228,0,0,100.0 %,100.0 %
PDBC,18d RSI PDBC LT34 - L PDBC,0.2 %,3.1 %,82,1575,100.0 %,5.2 %,0.2 %,61.0 %,0.0 %,-2.6 %,1,3,0.1,0.2,100.0 %,66.7 %,,19.6,82,523,0.2 %,1.1 %,3,3.3,0,1,1,1,0,1,1,1,0,1,1,1,,2,1,2,,39.2,0,1.5,0,-41,0.0 %,-0.1 %,0,-41,0.0 %,-0.1 %,0,-41,0.0 %,-0.1 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,82,805,0,-41,100.0 %,66.7 %
PEY,16d RSI PEY LT39 - L PEY,7.9 %,8.1 %,3942,4038,15.2 %,7.1 %,51.8 %,113.1 %,-3.1 %,-1.1 %,8,6,0.7,0.5,75.0 %,100.0 %,1,,493,652,1.0 %,1.3 %,3.1,2,1,0,4,6,1,0,4,6,0,0,5,5,3,,6,6,3.1,,1.5,5.2,-3231,0,-3.2 %,0.0 %,-3231,0,-3.2 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,977,652,-959,0,100.0 %,100.0 %
PFF,16d RSI PFF LT34 - L PFF,0.9 %,0.4 %,466,207,6.2 %,5.2 %,15.1 %,8.0 %,-0.5 %,-1.1 %,4,3,0.3,0.2,75.0 %,66.7 %,0.9,1.4,117,69,0.2 %,0.1 %,2.5,3.3,1,1,2,2,1,1,2,2,1,1,1,1,3,2,3,2,2.8,2.7,1,0.7,-527,-119,-0.5 %,-0.2 %,-527,-119,-0.5 %,-0.2 %,-58,-85,-0.1 %,-0.2 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,243,163,-264,-119,66.7 %,50.0 %
PFFD,5d RSI PFFD LT15 - L PFFD,-1.6 %,4.0 %,-785,1989,11.2 %,6.0 %,-14.0 %,66.8 %,-2.4 %,-1.0 %,3,4,0.2,0.3,66.7 %,100.0 %,0.2,,-262,491,-0.5 %,1.0 %,6,2.8,1,0,1,4,1,0,1,4,1,0,1,3,2,,2,4,0.3,,-0.7,2.6,-2394,0,-2.4 %,0.0 %,-2394,0,-2.4 %,0.0 %,-2394,0,-2.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,206,491,-1197,0,66.7 %,100.0 %
PFXF,18d RSI PFXF LT39 - L PFXF,1.3 %,0.6 %,646,280,14.1 %,5.6 %,9.2 %,10.1 %,-3.4 %,-2.4 %,8,3,0.7,0.2,62.5 %,66.7 %,0.8,0.8,81,95,0.2 %,0.2 %,3,2.7,1,1,3,2,1,1,2,2,1,0,3,2,1.7,2,5,2,1.3,1.5,0.3,0.3,-3455,-568,-3.5 %,-1.1 %,-3455,-568,-3.5 %,-1.1 %,-59,0,-0.1 %,0.0 %,62.5 %,66.7 %,62.5 %,66.7 %,66.7 %,66.7 %,512,427,-638,-568,75.0 %,100.0 %
PGF,18d RSI PGF LT34 - L PGF,0.6 %,1.7 %,299,851,8.9 %,5.2 %,6.7 %,33.0 %,0.0 %,-1.4 %,3,3,0.2,0.2,66.7 %,66.7 %,,4.3,100,283,0.2 %,0.6 %,4,3.3,1,1,2,2,1,1,2,2,0,0,2,2,2,2,2,2,,8.6,2.4,1.6,0,-111,0.0 %,-0.2 %,0,-111,0.0 %,-0.2 %,0,0,0.0 %,0.0 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,149,480,0,-111,100.0 %,100.0 %
PGX,17d RSI PGX LT33 - L PGX,2.3 %,1.8 %,1149,880,11.2 %,5.2 %,20.4 %,34.1 %,0.0 %,-1.6 %,4,4,0.3,0.3,50.0 %,100.0 %,4.4,,287,219,0.6 %,0.4 %,3.5,2.2,2,0,2,4,2,0,2,3,0,0,2,2,1,,2,4,4.4,,1.2,3.9,-667,0,-0.7 %,0.0 %,-667,0,-0.7 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,741,219,-167,0,100.0 %,100.0 %
PHYS,3d RSI PHYS LT13 - L PHYS,9.0 %,7.5 %,4477,3745,9.0 %,8.7 %,99.4 %,85.8 %,0.0 %,-1.4 %,4,7,0.3,0.6,100.0 %,100.0 %,,,1119,519,2.2 %,1.0 %,1.5,2.1,0,0,4,7,0,0,4,7,0,0,4,6,,,4,7,,,4.5,6.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1119,519,0,0,100.0 %,100.0 %
PICB,15d RSI PICB LT33 - L PICB,-0.2 %,3.1 %,-100,1569,87.5 %,6.3 %,-0.2 %,49.4 %,-1.0 %,-0.4 %,2,5,0.2,0.4,50.0 %,100.0 %,0.8,,-50,310,-0.1 %,0.6 %,2,2.2,1,0,1,5,1,0,1,5,1,0,0,3,1,,1,5,0.8,,-0.2,7.1,-1023,0,-1.0 %,0.0 %,-1023,0,-1.0 %,0.0 %,-200,0,-0.2 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,412,310,-512,0,0.0 %,100.0 %
PICK,16d RSI PICK LT31 - L PICK,5.7 %,5.7 %,2868,2844,100.0 %,6.3 %,5.7 %,89.6 %,0.0 %,-1.1 %,1,3,0.1,0.2,100.0 %,100.0 %,,,2868,931,5.7 %,1.9 %,3,3.7,0,0,1,3,0,0,1,3,0,0,1,3,,,1,3,,,0,5.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2868,931,0,0,100.0 %,100.0 %
PILL,5d RSI PILL LT14 - L PILL,9.5 %,2.2 %,4770,1116,100.0 %,5.2 %,9.5 %,43.3 %,0.0 %,-8.4 %,1,3,0.1,0.2,100.0 %,66.7 %,,0.9,4770,387,9.5 %,0.8 %,4,3.3,0,1,1,1,0,1,1,1,0,1,1,1,,2,1,2,,1.8,0,0.5,0,-1420,0.0 %,-2.8 %,0,-1420,0.0 %,-2.8 %,0,-1420,0.0 %,-2.8 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,4770,1290,0,-1420,100.0 %,66.7 %
PPA,16d RSI PPA LT45 - L PPA,7.7 %,11.0 %,3871,5495,19.7 %,9.5 %,39.2 %,115.4 %,-1.8 %,-0.9 %,12,8,1,0.7,83.3 %,100.0 %,0.6,,323,657,0.6 %,1.3 %,2.8,1.8,1,0,6,8,1,0,4,7,1,0,4,6,5,,10,8,3.2,,2,7.2,-1914,0,-1.9 %,0.0 %,-1365,0,-1.4 %,0.0 %,-335,0,-0.3 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,77.8 %,100.0 %,561,657,-867,0,83.3 %,100.0 %
PPH,6d RSI PPH LT12 - L PPH,-0.7 %,4.2 %,-363,2096,100.0 %,5.2 %,-0.7 %,81.2 %,0.0 %,-0.6 %,1,3,0.1,0.2,0.0 %,100.0 %,0,,-363,690,-0.7 %,1.4 %,6,3.3,1,0,0,3,1,0,0,3,1,0,0,3,0,,0,3,0,,0,5.1,-725,0,-0.7 %,0.0 %,-725,0,-0.7 %,0.0 %,-725,0,-0.7 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,690,-363,0,0.0 %,100.0 %
PPLT,20d RSI PPLT LT40 - L PPLT,1.4 %,12.6 %,697,6279,100.0 %,7.1 %,1.4 %,175.8 %,0.0 %,-1.0 %,1,5,0.1,0.4,100.0 %,100.0 %,,,697,1198,1.4 %,2.4 %,3,2.2,0,0,1,5,0,0,1,5,0,0,1,5,,,1,5,,,0,9.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,697,1198,0,0,100.0 %,100.0 %
PREF,21d RSI PREF LT50 - L PREF,0.4 %,1.8 %,196,890,10.9 %,7.1 %,3.6 %,24.9 %,-1.3 %,-0.3 %,5,4,0.4,0.3,80.0 %,100.0 %,0.3,,39,221,0.1 %,0.4 %,3.8,3.5,1,0,3,4,1,0,2,4,1,0,1,4,4,,4,4,1.3,,0.2,8.3,-1354,0,-1.4 %,0.0 %,-1126,0,-1.1 %,0.0 %,-386,0,-0.4 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,100.0 %,218,221,-677,0,66.7 %,100.0 %
PRF,12d RSI PRF LT31 - L PRF,6.1 %,6.1 %,3028,3057,36.4 %,5.6 %,16.7 %,110.1 %,0.0 %,-0.7 %,2,3,0.2,0.2,100.0 %,100.0 %,,,1514,999,3.0 %,2.0 %,3,3.7,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,1.9,9.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1514,999,0,0,100.0 %,100.0 %
PSC,9d RSI PSC LT30 - L PSC,3.8 %,3.4 %,1889,1689,11.2 %,5.2 %,33.7 %,65.5 %,0.0 %,-1.0 %,3,3,0.2,0.2,66.7 %,100.0 %,0.8,,630,557,1.3 %,1.1 %,6.3,2.7,1,0,2,3,1,0,2,3,1,0,2,3,2,,2,3,1.7,,0.4,8.7,-5625,0,-5.6 %,0.0 %,-5625,0,-5.6 %,0.0 %,-5625,0,-5.6 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2351,557,-2813,0,66.7 %,100.0 %
PSI,4d RSI PSI LT17 - L PSI,19.6 %,28.9 %,9802,14434,6.8 %,6.8 %,287.9 %,427.9 %,0.0 %,-1.2 %,5,6,0.4,0.5,100.0 %,100.0 %,,,1960,2164,3.9 %,4.3 %,2.2,1.8,0,0,5,6,0,0,5,6,0,0,4,5,,,5,6,,,2.7,7.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1960,2164,0,0,100.0 %,100.0 %
PSK,20d RSI PSK LT36 - L PSK,1.6 %,1.0 %,790,486,8.4 %,5.6 %,18.8 %,17.5 %,-0.2 %,-1.3 %,5,3,0.4,0.2,80.0 %,66.7 %,1.9,1.6,158,163,0.3 %,0.3 %,2.8,3.7,1,1,2,2,0,1,4,2,0,1,3,1,4,2,4,2,7.6,3.1,1.9,0.8,-238,-228,-0.2 %,-0.5 %,0,-228,0.0 %,-0.5 %,0,-147,0.0 %,-0.3 %,80.0 %,66.7 %,80.0 %,66.7 %,100.0 %,66.7 %,227,358,-119,-228,100.0 %,50.0 %
PSLV,18d RSI PSLV LT38 - L PSLV,2.0 %,4.2 %,982,2111,100.0 %,5.6 %,2.0 %,76.0 %,0.0 %,-3.3 %,1,3,0.1,0.2,100.0 %,66.7 %,,8.5,982,698,2.0 %,1.4 %,3,3,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,16.9,0,1.9,0,-131,0.0 %,-0.3 %,0,-131,0.0 %,-0.3 %,0,-131,0.0 %,-0.3 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,982,1113,0,-131,100.0 %,66.7 %
PTLC,6d RSI PTLC LT20 - L PTLC,-3.3 %,7.2 %,-1648,3592,45.3 %,5.2 %,-7.3 %,139.2 %,-0.9 %,-1.1 %,3,3,0.2,0.2,33.3 %,100.0 %,0.6,,-549,1171,-1.1 %,2.3 %,8,3.3,2,0,1,3,2,0,1,3,2,0,1,3,0.5,,1,3,0.3,,-0.9,4.8,-4694,0,-4.7 %,0.0 %,-4694,0,-4.7 %,0.0 %,-4694,0,-4.7 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,698,1171,-1173,0,33.3 %,100.0 %
PWZ,9d RSI PWZ LT29 - L PWZ,-2.1 %,1.7 %,-1066,847,17.9 %,5.6 %,-11.9 %,30.5 %,-3.1 %,-0.5 %,4,4,0.3,0.3,50.0 %,100.0 %,0.3,,-266,211,-0.5 %,0.4 %,5.2,2.5,2,0,1,4,2,0,1,4,2,0,1,3,1,,2,4,0.3,,-0.8,4.1,-3132,0,-3.1 %,0.0 %,-2952,0,-3.0 %,0.0 %,-2952,0,-3.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,33.3 %,100.0 %,250,211,-783,0,33.3 %,100.0 %
PXF,20d RSI PXF LT42 - L PXF,6.9 %,11.5 %,3428,5765,13.6 %,14.7 %,50.3 %,78.5 %,0.0 %,-1.1 %,3,8,0.2,0.7,100.0 %,100.0 %,,,1143,691,2.3 %,1.4 %,2,3.2,0,0,3,8,0,0,2,7,0,0,2,5,,,3,8,,,2.9,2.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1143,691,0,0,100.0 %,100.0 %
PXH,9d RSI PXH LT33 - L PXH,0.9 %,4.5 %,461,2259,7.3 %,6.0 %,12.6 %,75.9 %,-5.6 %,-0.7 %,5,5,0.4,0.4,80.0 %,100.0 %,0.3,,92,445,0.2 %,0.9 %,2.6,2,1,0,3,5,1,0,3,5,1,0,3,5,4,,4,5,1.2,,0.1,3.4,-5650,0,-5.7 %,0.0 %,-5650,0,-5.7 %,0.0 %,-5650,0,-5.7 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,822,445,-2825,0,80.0 %,100.0 %
PZA,21d RSI PZA LT40 - L PZA,1.6 %,4.2 %,796,2087,25.2 %,7.1 %,6.3 %,58.4 %,-0.6 %,-0.2 %,9,7,0.8,0.6,77.8 %,100.0 %,0.8,,88,293,0.2 %,0.6 %,2.9,1.6,1,0,4,7,1,0,4,6,1,0,3,5,3.5,,7,7,2.8,,1.2,8.1,-628,0,-0.6 %,0.0 %,-628,0,-0.6 %,0.0 %,-583,0,-0.6 %,0.0 %,77.8 %,100.0 %,77.8 %,100.0 %,77.8 %,100.0 %,179,293,-227,0,80.0 %,100.0 %
QAI,3d RSI QAI LT13 - L QAI,3.2 %,2.4 %,1606,1198,11.3 %,9.1 %,28.5 %,26.2 %,0.0 %,-0.8 %,5,4,0.4,0.3,80.0 %,100.0 %,2.5,,321,297,0.6 %,0.6 %,3.4,2.5,1,0,4,4,1,0,4,4,1,0,3,4,4,,4,4,10.1,,1.8,6.5,-351,0,-0.4 %,0.0 %,-351,0,-0.4 %,0.0 %,-351,0,-0.4 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,445,297,-176,0,75.0 %,100.0 %
QCLN,16d RSI QCLN LT35 - L QCLN,2.7 %,9.5 %,1372,4733,60.0 %,5.2 %,4.6 %,183.5 %,-0.2 %,-2.9 %,4,3,0.3,0.2,50.0 %,100.0 %,2.3,,343,1536,0.7 %,3.1 %,3.5,3.3,1,0,2,3,1,0,2,3,1,0,1,3,1,,2,3,2.3,,0.8,3.3,-1874,0,-1.9 %,0.0 %,-182,0,-0.2 %,0.0 %,-182,0,-0.2 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,66.7 %,100.0 %,1200,1536,-514,0,50.0 %,100.0 %
QID,18d RSI QID LT30 - L QID,2.1 %,6.4 %,1033,3219,100.0 %,6.3 %,2.1 %,101.4 %,0.0 %,-4.5 %,1,4,0.1,0.3,100.0 %,75.0 %,,1.6,1033,802,2.1 %,1.6 %,2,3,0,1,1,2,0,1,1,2,0,1,1,1,,3,1,3,,4.7,0,1.3,0,-876,0.0 %,-1.8 %,0,-876,0.0 %,-1.8 %,0,-876,0.0 %,-1.8 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,1033,1361,0,-876,100.0 %,66.7 %
QLD,4d RSI QLD LT15 - L QLD,17.9 %,24.1 %,8951,12028,13.1 %,6.3 %,136.8 %,378.9 %,0.0 %,-4.2 %,5,5,0.4,0.4,80.0 %,100.0 %,0.6,,1790,2204,3.6 %,4.4 %,4.6,2.2,1,0,4,5,1,0,4,5,1,0,4,4,4,,4,5,2.3,,0.8,11.7,-13410,0,-13.4 %,0.0 %,-13410,0,-13.4 %,0.0 %,-13410,0,-13.4 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,3914,2204,-6705,0,80.0 %,100.0 %
