,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2020 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker (684),Condition (684),Profit %,IS Profit %,Profit $ Per Year,IS Profit $ Per Year,Time in market%,IS Time in market%,TIMAR%,IS TIMAR%,Max DD%,IS Max DD%,Total Trades,IS Total Trades,AVG Trades Per Month,IS AVG Trades Per Month,Win %,IS Win %,Risk to Reward Ratio,IS Risk to Reward Ratio,Avg P&L $,IS Avg P&L $,Avg P&L %,IS Avg P&L %,AVG Hold Period (days),IS AVG Hold Period (days),Max Consec. Losing Days,IS Max Consec. Losing Days,Max Consec. Winning Days,IS Max Consec. Winning Days,Max Consec. Losing Weeks,IS Max Consec. Losing Weeks,Max Consec. Winning Weeks,IS Max Consec. Winning Weeks,Max Consec. Losing Months,IS Max Consec. Losing Months,Max Consec. Winning Months,IS Max Consec. Winning Months,Win to Loss Ratio,IS Win to Loss Ratio,Total Profitable Trades,IS Total Profitable Trades,Profit Factor,IS Profit Factor,Sharpe Ratio,IS Sharpe Ratio,Losing Days Streak $ Loss,IS Losing Days Streak $ Loss,Losing Days Streak % Loss,IS Losing Days Streak % Loss,Losing Weeks Streak $ Loss,IS Losing Weeks Streak $ Loss,Losing Weeks Streak % Loss,IS Losing Weeks Streak % Loss,Losing Months Streak $ Loss,IS Losing Months Streak $ Loss,Losing Months Streak % Loss,IS Losing Months Streak % Loss,Winning Trades%,IS Winning Trades%,Winning Days%,IS Winning Days%,Winning Weeks%,IS Winning Weeks%,Avg Win Trade $,IS Avg Win Trade $,Avg Losing Trade $,IS Avg Losing Trade $,Winning Months%,IS Winning Months%
URTY,8d RSI URTY LT27 - L URTY,-73.7 %,28.1 %,-36874,14048,63.2 %,5.2 %,-116.8 %,544.6 %,-75.6 %,-5.4 %,3,4,0.2,0.3,33.3 %,100.0 %,0.2,,-12291,3217,-24.6 %,6.4 %,7,2.2,2,0,1,4,2,0,1,4,1,0,1,4,0.5,,1,4,0.1,,-1.3,4,-81527,0,-81.5 %,0.0 %,-81527,0,-81.5 %,0.0 %,-81527,0,-81.5 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,3889,3217,-20382,0,50.0 %,100.0 %
USD,8d RSI USD LT24 - L USD,16.1 %,24.4 %,8044,12202,2.8 %,6.3 %,566.3 %,384.4 %,0.0 %,-5.7 %,2,5,0.2,0.4,100.0 %,80.0 %,,3.7,4022,2263,8.0 %,4.5 %,1.5,2.2,0,1,2,2,0,1,2,2,0,0,2,3,,4,2,4,,14.6,3.1,2.9,0,-831,0.0 %,-1.7 %,0,-831,0.0 %,-1.7 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,4022,3036,0,-831,100.0 %,100.0 %
USDU,3d RSI USDU LT11 - L USDU,1.8 %,0.9 %,917,444,27.3 %,5.6 %,6.7 %,16.0 %,-1.0 %,-0.3 %,9,3,0.8,0.2,77.8 %,100.0 %,0.6,,102,148,0.2 %,0.3 %,5.2,3.3,1,0,4,3,1,0,4,3,1,0,3,2,3.5,,7,3,2,,0.8,3.2,-991,0,-1.0 %,0.0 %,-991,0,-1.0 %,0.0 %,-991,0,-1.0 %,0.0 %,77.8 %,100.0 %,77.8 %,100.0 %,77.8 %,100.0 %,258,148,-446,0,83.3 %,100.0 %
USFR,16d RSI USFR LT57 - L USFR,0.8 %,0.6 %,378,301,99.0 %,12.3 %,0.8 %,4.9 %,0.0 %,-0.1 %,11,5,0.9,0.4,81.8 %,100.0 %,,,34,60,0.1 %,0.1 %,16.5,5.2,1,0,5,5,1,0,5,5,1,0,3,4,4.5,,9,5,,,4.7,4.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,81.8 %,100.0 %,81.8 %,100.0 %,81.8 %,100.0 %,42,60,0,0,75.0 %,100.0 %
USHY,3d RSI USHY LT10 - L USHY,6.4 %,1.8 %,3222,873,14.8 %,6.3 %,43.6 %,27.5 %,-0.8 %,-0.4 %,7,5,0.6,0.4,57.1 %,100.0 %,4.2,,460,174,0.9 %,0.3 %,2.7,2.2,2,0,3,5,2,0,2,4,2,0,2,4,1.3,,4,5,5.6,,1.7,2.4,-554,0,-0.6 %,0.0 %,-554,0,-0.6 %,0.0 %,-554,0,-0.6 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,50.0 %,100.0 %,981,174,-235,0,50.0 %,100.0 %
USIG,19d RSI USIG LT48 - L USIG,-0.4 %,0.9 %,-222,458,25.0 %,5.2 %,-1.8 %,17.8 %,0.0 %,-0.8 %,10,4,0.8,0.3,90.0 %,75.0 %,0.1,,-22,114,-0.0 %,0.2 %,3.3,2.2,1,1,9,3,1,1,7,3,1,1,5,2,9,3,9,3,1,,0,2.8,-9610,0,-9.6 %,0.0 %,-5210,0,-5.2 %,0.0 %,-4359,0,-4.4 %,0.0 %,90.0 %,75.0 %,90.0 %,75.0 %,87.5 %,75.0 %,509,152,-4805,0,83.3 %,66.7 %
USMC,20d RSI USMC LT45 - L USMC,11.9 %,19.5 %,5966,9771,21.0 %,11.5 %,56.8 %,169.8 %,-3.4 %,-2.0 %,10,9,0.8,0.8,60.0 %,100.0 %,1.6,,597,1003,1.2 %,2.0 %,2.8,2.2,3,0,3,9,2,0,5,8,0,0,4,5,1.5,,6,9,2.4,,1.1,7,-7228,0,-7.2 %,0.0 %,-7228,0,-7.2 %,0.0 %,0,0,0.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,71.4 %,100.0 %,1691,1003,-1045,0,100.0 %,100.0 %
USMV,19d RSI USMV LT49 - L USMV,12.0 %,18.0 %,5996,8999,34.1 %,16.7 %,35.2 %,108.0 %,-18.4 %,-1.5 %,18,13,1.5,1.1,72.2 %,100.0 %,0.6,,333,642,0.7 %,1.3 %,2.4,2.2,2,0,9,13,2,0,8,12,1,0,4,6,2.6,,13,13,1.5,,0.6,7,-18790,0,-18.8 %,0.0 %,-11820,0,-11.8 %,0.0 %,-6360,0,-6.4 %,0.0 %,72.2 %,100.0 %,72.2 %,100.0 %,75.0 %,100.0 %,1426,642,-2508,0,66.7 %,100.0 %
USO,3d RSI USO LT18 - L USO,-83.3 %,14.0 %,-41653,7022,31.5 %,19.1 %,-264.8 %,73.7 %,-93.8 %,-14.0 %,13,11,1.1,0.9,30.8 %,81.8 %,0.3,0.5,-3204,647,-6.4 %,1.3 %,4.1,3.4,8,1,3,4,8,1,3,4,4,1,2,2,0.4,4.5,4,9,0.1,2,-1.8,1,-88009,-4260,-88.0 %,-8.5 %,-88009,-4260,-88.0 %,-8.5 %,-88009,-1393,-88.0 %,-2.8 %,30.8 %,81.8 %,30.8 %,81.8 %,30.8 %,81.8 %,1613,1560,-5345,-3459,37.5 %,75.0 %
USOI,20d RSI USOI LT37 - L USOI,-55.4 %,18.7 %,-27723,9344,41.6 %,7.5 %,-133.3 %,247.9 %,-64.4 %,-4.8 %,11,5,0.9,0.4,45.5 %,100.0 %,0.2,,-2520,1756,-5.0 %,3.5 %,6.5,2.8,5,0,4,5,5,0,4,5,4,0,3,4,0.8,,5,5,0.2,,-1.8,3.4,-62593,0,-62.6 %,0.0 %,-62593,0,-62.6 %,0.0 %,-65371,0,-65.4 %,0.0 %,45.5 %,100.0 %,45.5 %,100.0 %,45.5 %,100.0 %,1229,1756,-5645,0,42.9 %,100.0 %
USRT,15d RSI USRT LT36 - L USRT,12.6 %,5.4 %,6302,2701,13.5 %,5.6 %,93.5 %,97.2 %,-6.6 %,-0.9 %,7,4,0.6,0.3,71.4 %,100.0 %,1.1,,900,663,1.8 %,1.3 %,2.4,2.5,2,0,3,4,1,0,3,3,1,0,3,3,2.5,,5,4,2.8,,1.2,3.7,-6962,0,-7.0 %,0.0 %,-4201,0,-4.2 %,0.0 %,-1641,0,-1.6 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,83.3 %,100.0 %,1957,663,-1741,0,75.0 %,100.0 %
USTB,20d RSI USTB LT54 - L USTB,-0.8 %,1.0 %,-381,522,16.8 %,12.3 %,-4.5 %,8.5 %,0.0 %,-0.2 %,8,9,0.7,0.8,87.5 %,88.9 %,0.1,2.7,-48,58,-0.1 %,0.1 %,2.4,2.4,1,1,7,8,1,0,4,7,1,0,2,4,7,8,7,8,0.8,21.9,-0.2,4.1,-3666,-25,-3.7 %,-0.1 %,-2756,0,-2.8 %,0.0 %,-2378,0,-2.4 %,0.0 %,87.5 %,88.9 %,87.5 %,88.9 %,80.0 %,100.0 %,207,68,-1833,-25,66.7 %,100.0 %
UTES,3d RSI UTES LT14 - L UTES,3.3 %,2.4 %,1666,1208,17.5 %,5.2 %,19.0 %,46.8 %,-8.1 %,-2.0 %,8,4,0.7,0.3,75.0 %,100.0 %,0.4,,208,299,0.4 %,0.6 %,2,2.2,2,0,6,4,2,0,5,4,1,0,4,4,3,,6,4,1.3,,0.3,7.6,-11883,0,-11.9 %,0.0 %,-11883,0,-11.9 %,0.0 %,-2878,0,-2.9 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,71.4 %,100.0 %,1268,299,-2971,0,80.0 %,100.0 %
UTSL,18d RSI UTSL LT42 - L UTSL,47.2 %,19.3 %,23618,9671,24.3 %,5.2 %,194.3 %,374.9 %,-49.9 %,-4.0 %,13,5,1.1,0.4,84.6 %,100.0 %,0.3,,1817,1803,3.6 %,3.6 %,3,1.6,1,0,7,5,1,0,8,4,1,0,5,2,5.5,,11,5,1.7,,0.7,7.3,-61162,0,-61.2 %,0.0 %,-35568,0,-35.6 %,0.0 %,-1499,0,-1.5 %,0.0 %,84.6 %,100.0 %,84.6 %,100.0 %,90.0 %,100.0 %,5012,1803,-15754,0,83.3 %,100.0 %
UUP,8d RSI UUP LT33 - L UUP,-2.7 %,3.5 %,-1366,1744,34.7 %,13.1 %,-7.9 %,26.6 %,-3.9 %,-0.4 %,17,8,1.4,0.7,58.8 %,87.5 %,0.4,11.2,-80,215,-0.2 %,0.4 %,3.4,2.9,3,1,6,4,3,1,6,4,2,1,4,3,1.4,7,10,7,0.6,78.5,-0.8,3.1,-1605,-22,-1.6 %,-0.0 %,-1605,-22,-1.6 %,-0.0 %,-3715,-22,-3.7 %,-0.0 %,58.8 %,87.5 %,58.8 %,87.5 %,58.8 %,87.5 %,207,249,-491,-22,55.6 %,83.3 %
UWM,21d RSI UWM LT39 - L UWM,-26.7 %,21.5 %,-13356,10729,100.0 %,5.2 %,-26.7 %,416.0 %,-54.5 %,-3.5 %,5,4,0.4,0.3,40.0 %,100.0 %,0.8,,-2671,2499,-5.3 %,5.0 %,5.6,2.2,2,0,1,4,2,0,1,4,1,0,1,3,0.7,,2,4,0.5,,-0.5,5.2,-57648,0,-57.6 %,0.0 %,-45326,0,-45.3 %,0.0 %,-45326,0,-45.3 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,33.3 %,100.0 %,7963,2499,-9760,0,50.0 %,100.0 %
VB,12d RSI VB LT36 - L VB,-19.4 %,14.3 %,-9713,7172,15.8 %,9.1 %,-123.0 %,157.2 %,-22.9 %,-1.6 %,5,7,0.4,0.6,40.0 %,100.0 %,0.3,,-1943,968,-3.9 %,1.9 %,4.4,2.3,3,0,1,7,3,0,1,7,1,0,1,5,0.7,,2,7,0.2,,-1.2,6.8,-23418,0,-23.4 %,0.0 %,-23418,0,-23.4 %,0.0 %,-23418,0,-23.4 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,998,968,-3903,0,66.7 %,100.0 %
VBK,14d RSI VBK LT38 - L VBK,-15.4 %,10.6 %,-7681,5287,16.2 %,7.1 %,-94.8 %,148.0 %,-17.0 %,-2.1 %,4,6,0.3,0.5,50.0 %,100.0 %,0.2,,-1920,848,-3.8 %,1.7 %,4.8,2,2,0,2,6,2,0,2,6,1,0,1,5,1,,2,6,0.2,,-1,3.7,-19299,0,-19.3 %,0.0 %,-19299,0,-19.3 %,0.0 %,-17143,0,-17.1 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,984,848,-4825,0,50.0 %,100.0 %
VBR,3d RSI VBR LT12 - L VBR,-6.1 %,9.1 %,-3035,4525,14.4 %,7.9 %,-42.1 %,114.0 %,-14.1 %,-1.8 %,7,6,0.6,0.5,71.4 %,100.0 %,0.2,,-434,729,-0.9 %,1.5 %,3.4,2.3,2,0,3,6,2,0,3,6,1,0,3,6,2.5,,5,6,0.6,,-0.6,4.3,-14337,0,-14.3 %,0.0 %,-14337,0,-14.3 %,0.0 %,-14337,0,-14.3 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,71.4 %,100.0 %,827,729,-3584,0,80.0 %,100.0 %
VCIT,18d RSI VCIT LT49 - L VCIT,-2.2 %,1.2 %,-1121,586,26.2 %,6.8 %,-8.6 %,17.4 %,0.0 %,-0.7 %,11,5,0.9,0.4,90.9 %,80.0 %,0.1,2.2,-102,117,-0.2 %,0.2 %,3.1,2.4,1,1,10,4,1,0,7,4,1,0,5,3,10,4,10,4,0.8,8.6,-0.2,2.4,-9481,-77,-9.5 %,-0.1 %,-6437,0,-6.4 %,0.0 %,-5628,0,-5.6 %,0.0 %,90.9 %,80.0 %,90.9 %,80.0 %,87.5 %,100.0 %,362,165,-4741,-77,83.3 %,100.0 %
VCLT,21d RSI VCLT LT49 - L VCLT,-1.8 %,2.6 %,-897,1279,40.7 %,9.1 %,-4.4 %,28.0 %,-0.8 %,-1.8 %,15,7,1.2,0.6,66.7 %,71.4 %,0.4,2.5,-60,181,-0.1 %,0.4 %,3.6,2.3,2,1,3,4,2,1,4,5,1,1,6,2,2,2.5,10,5,0.9,6.3,-0.1,2.4,-725,-213,-0.7 %,-0.4 %,-725,-213,-0.7 %,-0.4 %,-6335,-213,-6.3 %,-0.4 %,66.7 %,71.4 %,66.7 %,71.4 %,66.7 %,83.3 %,693,302,-1565,-120,85.7 %,66.7 %
VCSH,20d RSI VCSH LT53 - L VCSH,-3.3 %,0.5 %,-1636,232,19.7 %,7.5 %,-16.6 %,6.2 %,0.0 %,-0.3 %,9,4,0.8,0.3,88.9 %,75.0 %,0.1,2.9,-182,58,-0.4 %,0.1 %,2.8,3.8,1,1,8,3,1,0,4,3,1,0,4,3,8,3,8,3,0.6,8.7,-0.4,2.1,-7415,-30,-7.4 %,-0.1 %,-5079,0,-5.1 %,0.0 %,-4761,0,-4.8 %,0.0 %,88.9 %,75.0 %,88.9 %,75.0 %,80.0 %,100.0 %,259,87,-3708,-30,80.0 %,100.0 %
VDC,21d RSI VDC LT47 - L VDC,21.9 %,7.9 %,10950,3960,24.3 %,7.1 %,90.1 %,110.9 %,-6.4 %,-1.6 %,14,7,1.2,0.6,71.4 %,100.0 %,1,,782,549,1.6 %,1.1 %,2.1,1.6,2,0,8,7,1,0,6,5,0,0,5,3,2.5,,10,7,2.5,,1.3,4.3,-4647,0,-4.6 %,0.0 %,-4647,0,-4.6 %,0.0 %,0,0,0.0 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,80.0 %,100.0 %,1847,549,-1880,0,100.0 %,100.0 %
VDE,5d RSI VDE LT11 - L VDE,-15.6 %,6.0 %,-7787,2982,55.3 %,6.3 %,-28.2 %,93.9 %,-11.5 %,-2.5 %,3,4,0.2,0.3,0.0 %,100.0 %,0,,-2596,730,-5.2 %,1.5 %,6,3,3,0,0,4,3,0,0,4,2,0,0,4,0,,0,4,0,,-11.4,6.2,-15575,0,-15.6 %,0.0 %,-15575,0,-15.6 %,0.0 %,-15575,0,-15.6 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,730,-2596,0,0.0 %,100.0 %
VEA,20d RSI VEA LT41 - L VEA,15.8 %,6.6 %,7897,3292,18.8 %,9.1 %,84.1 %,72.1 %,-12.6 %,-3.0 %,11,8,0.9,0.7,72.7 %,87.5 %,0.8,0.8,718,404,1.4 %,0.8 %,2.4,1.9,2,1,6,4,2,1,5,4,0,0,4,4,2.7,7,8,7,2,5.3,1.1,1.8,-11667,-744,-11.7 %,-1.5 %,-12871,-744,-12.9 %,-1.5 %,0,0,0.0 %,0.0 %,72.7 %,87.5 %,72.7 %,87.5 %,75.0 %,85.7 %,1962,568,-2601,-744,100.0 %,100.0 %
VEU,20d RSI VEU LT40 - L VEU,12.2 %,8.0 %,6112,3992,16.8 %,9.9 %,73.0 %,80.5 %,-10.6 %,-3.2 %,10,9,0.8,0.8,70.0 %,88.9 %,0.8,0.7,611,432,1.2 %,0.9 %,2.3,1.8,2,1,5,5,2,1,4,5,0,0,4,4,2.3,8,7,8,1.9,5.9,0.9,2.2,-10330,-795,-10.3 %,-1.6 %,-10806,-795,-10.8 %,-1.6 %,0,0,0.0 %,0.0 %,70.0 %,88.9 %,70.0 %,88.9 %,71.4 %,87.5 %,1839,585,-2254,-795,100.0 %,100.0 %
VFH,13d RSI VFH LT42 - L VFH,13.5 %,20.9 %,6745,10477,23.4 %,16.3 %,57.7 %,128.8 %,-17.4 %,-2.9 %,12,13,1,1.1,75.0 %,92.3 %,0.6,1.3,562,740,1.1 %,1.5 %,2.9,2.1,2,1,6,7,2,1,6,6,1,1,4,3,3,12,9,12,1.7,15.1,0.7,5,-16935,-680,-16.9 %,-1.4 %,-16773,-680,-16.8 %,-1.4 %,-10810,-680,-10.8 %,-1.4 %,75.0 %,92.3 %,75.0 %,92.3 %,80.0 %,90.9 %,1751,858,-3005,-680,85.7 %,83.3 %
VGIT,21d RSI VGIT LT47 - L VGIT,1.3 %,1.6 %,632,785,37.0 %,11.1 %,3.4 %,14.1 %,-0.2 %,-0.5 %,14,7,1.2,0.6,85.7 %,85.7 %,0.9,1.6,45,111,0.1 %,0.2 %,2.5,3,1,1,6,4,1,1,5,4,0,1,6,2,6,6,12,6,5.2,9.7,2.8,3.1,-183,-89,-0.2 %,-0.2 %,-183,-89,-0.2 %,-0.2 %,0,-89,0.0 %,-0.2 %,85.7 %,85.7 %,85.7 %,85.7 %,83.3 %,83.3 %,65,145,-75,-89,100.0 %,75.0 %
VGK,21d RSI VGK LT41 - L VGK,6.2 %,14.0 %,3106,7017,19.3 %,8.3 %,32.1 %,168.4 %,-17.4 %,-2.6 %,8,7,0.7,0.6,75.0 %,85.7 %,0.4,2.1,388,963,0.8 %,1.9 %,3.4,2,1,1,5,4,2,1,4,3,0,0,3,4,3,6,6,6,1.3,12.8,0.3,1.9,-17215,-570,-17.2 %,-1.1 %,-18038,-570,-18.0 %,-1.1 %,0,0,0.0 %,0.0 %,75.0 %,85.7 %,75.0 %,85.7 %,66.7 %,83.3 %,2314,1219,-5390,-570,100.0 %,100.0 %
VGLT,11d RSI VGLT LT35 - L VGLT,-0.0 %,4.6 %,-1,2315,21.2 %,5.6 %,-0.0 %,83.3 %,0.0 %,-0.6 %,5,5,0.4,0.4,80.0 %,100.0 %,0.2,,0,456,-0.0 %,0.9 %,3.4,1.8,1,0,4,5,1,0,4,5,1,0,2,4,4,,4,5,1,,0,3.3,-1784,0,-1.8 %,0.0 %,-1784,0,-1.8 %,0.0 %,-1784,0,-1.8 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,223,456,-892,0,66.7 %,100.0 %
VGSH,17d RSI VGSH LT47 - L VGSH,0.4 %,0.2 %,224,87,46.5 %,5.2 %,1.0 %,3.4 %,0.0 %,-0.2 %,8,3,0.7,0.2,100.0 %,66.7 %,,2.7,28,29,0.1 %,0.1 %,6.1,3.3,0,1,8,2,0,0,7,2,0,0,4,2,,2,8,2,,5.5,6.9,1.5,0,-19,0.0 %,-0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,100.0 %,28,53,0,-19,100.0 %,100.0 %
VGT,13d RSI VGT LT36 - L VGT,14.4 %,9.9 %,7210,4965,12.2 %,5.2 %,118.6 %,192.5 %,0.0 %,-4.0 %,5,4,0.4,0.3,100.0 %,100.0 %,,,1442,1202,2.9 %,2.4 %,3.4,2.2,0,0,5,4,0,0,4,4,0,0,2,4,,,5,4,,,2.4,3.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1442,1202,0,0,100.0 %,100.0 %
VHT,4d RSI VHT LT12 - L VHT,2.4 %,4.4 %,1184,2201,36.4 %,5.2 %,6.5 %,85.3 %,-0.4 %,-3.3 %,2,3,0.2,0.2,50.0 %,100.0 %,6.8,,592,724,1.2 %,1.4 %,3,3.3,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,6.8,,1.1,4.8,-410,0,-0.4 %,0.0 %,-410,0,-0.4 %,0.0 %,-410,0,-0.4 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1389,724,-205,0,50.0 %,100.0 %
VIG,21d RSI VIG LT48 - L VIG,16.7 %,18.0 %,8348,8996,22.7 %,12.3 %,73.7 %,146.2 %,-4.5 %,-1.7 %,12,12,1,1,66.7 %,91.7 %,1.3,10.5,696,696,1.4 %,1.4 %,2.4,1.6,2,1,4,6,2,1,6,6,0,0,5,5,2,11,8,11,2.6,116,1.4,6.1,-4500,-73,-4.5 %,-0.1 %,-4851,-73,-4.9 %,-0.1 %,0,0,0.0 %,0.0 %,66.7 %,91.7 %,66.7 %,91.7 %,75.0 %,90.9 %,1705,766,-1323,-73,100.0 %,100.0 %
VIGI,19d RSI VIGI LT42 - L VIGI,13.8 %,7.0 %,6898,3509,17.7 %,7.1 %,78.0 %,98.2 %,-7.2 %,-3.3 %,10,7,0.8,0.6,70.0 %,85.7 %,1,1,690,491,1.4 %,1.0 %,2.2,1.6,2,1,6,4,2,1,5,3,0,0,3,4,2.3,6,7,6,2.3,6.2,1.3,2.1,-7127,-656,-7.1 %,-1.3 %,-7647,-656,-7.6 %,-1.3 %,0,0,0.0 %,0.0 %,70.0 %,85.7 %,70.0 %,85.7 %,71.4 %,83.3 %,1724,682,-1723,-656,100.0 %,100.0 %
VIOO,3d RSI VIOO LT10 - L VIOO,-7.6 %,5.0 %,-3814,2505,10.2 %,6.3 %,-74.8 %,78.9 %,-11.2 %,-1.8 %,4,5,0.3,0.4,50.0 %,100.0 %,0.3,,-954,492,-1.9 %,1.0 %,2.8,2.2,2,0,1,5,2,0,1,5,1,0,1,5,1,,2,5,0.3,,-1,5.1,-11386,0,-11.4 %,0.0 %,-11386,0,-11.4 %,0.0 %,-11386,0,-11.4 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,940,492,-2847,0,66.7 %,100.0 %
VIXM,4d RSI VIXM LT11 - L VIXM,11.7 %,5.9 %,5831,2936,8.8 %,5.2 %,132.6 %,113.8 %,0.0 %,-1.1 %,4,5,0.3,0.4,100.0 %,100.0 %,,,1458,575,2.9 %,1.1 %,3.5,1.6,0,0,4,5,0,0,4,5,0,0,4,4,,,4,5,,,4.8,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1458,575,0,0,100.0 %,100.0 %
VLUE,5d RSI VLUE LT16 - L VLUE,-2.3 %,7.6 %,-1130,3822,5.5 %,5.6 %,-40.9 %,137.6 %,0.0 %,-1.9 %,2,5,0.2,0.4,50.0 %,100.0 %,0.6,,-565,743,-1.1 %,1.5 %,4,1.8,1,0,1,5,1,0,1,5,1,0,1,5,1,,1,5,0.6,,-0.3,6.8,-5746,0,-5.7 %,0.0 %,-5746,0,-5.7 %,0.0 %,-5746,0,-5.7 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1744,743,-2873,0,50.0 %,100.0 %
VMBS,9d RSI VMBS LT45 - L VMBS,1.9 %,1.2 %,968,579,36.4 %,7.5 %,5.3 %,15.3 %,-0.0 %,-0.1 %,12,6,1,0.5,83.3 %,100.0 %,0.6,,81,96,0.2 %,0.2 %,5,2.2,1,0,5,6,1,0,5,6,1,0,4,4,5,,10,6,2.8,,0.9,7.2,-1084,0,-1.1 %,0.0 %,-1084,0,-1.1 %,0.0 %,-22,0,-0.0 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,152,96,-276,0,87.5 %,100.0 %
VNLA,5d RSI VNLA LT22 - L VNLA,-0.7 %,0.6 %,-338,294,100.0 %,13.5 %,-0.7 %,4.4 %,0.0 %,-0.1 %,2,3,0.2,0.2,50.0 %,100.0 %,0.7,,-169,98,-0.3 %,0.2 %,6,10.3,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,0.7,,-0.2,3.2,-2364,0,-2.4 %,0.0 %,-2364,0,-2.4 %,0.0 %,-2364,0,-2.4 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,844,98,-1182,0,50.0 %,100.0 %
VNM,21d RSI VNM LT41 - L VNM,-19.9 %,8.2 %,-9940,4076,92.0 %,6.8 %,-21.6 %,120.8 %,-30.2 %,-1.9 %,7,6,0.6,0.5,57.1 %,100.0 %,0.3,,-1420,660,-2.8 %,1.3 %,5.6,1.8,1,0,2,6,2,0,1,6,2,0,1,4,1.3,,4,6,0.4,,-0.8,3.4,-23373,0,-23.4 %,0.0 %,-27713,0,-27.7 %,0.0 %,-30173,0,-30.2 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,40.0 %,100.0 %,1824,660,-5746,0,33.3 %,100.0 %
VNQ,21d RSI VNQ LT41 - L VNQ,-1.2 %,6.3 %,-597,3137,17.4 %,5.6 %,-6.9 %,112.9 %,-15.5 %,-0.8 %,8,4,0.7,0.3,62.5 %,100.0 %,0.6,,-75,767,-0.1 %,1.5 %,2.9,2.5,2,0,2,4,3,0,2,3,2,0,2,3,1.7,,5,4,0.9,,-0.1,5,-15981,0,-16.0 %,0.0 %,-8631,0,-8.6 %,0.0 %,-6875,0,-6.9 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,50.0 %,100.0 %,1585,767,-2840,0,50.0 %,100.0 %
VNQI,11d RSI VNQI LT33 - L VNQI,-18.7 %,1.7 %,-9359,833,13.7 %,5.6 %,-136.6 %,30.0 %,-29.6 %,-3.0 %,7,5,0.6,0.4,71.4 %,80.0 %,0.2,0.6,-1337,167,-2.7 %,0.3 %,2.9,1.8,1,1,3,2,2,1,3,2,1,1,2,1,2.5,4,5,4,0.4,2.3,-0.6,0.9,-28144,-620,-28.1 %,-1.2 %,-29874,-620,-29.9 %,-1.2 %,-21485,-84,-21.5 %,-0.2 %,71.4 %,80.0 %,71.4 %,80.0 %,66.7 %,80.0 %,1368,364,-8099,-620,75.0 %,66.7 %
VO,20d RSI VO LT42 - L VO,-10.1 %,13.7 %,-5039,6844,100.0 %,8.3 %,-10.1 %,164.2 %,-15.4 %,-1.6 %,5,7,0.4,0.6,40.0 %,100.0 %,0.6,,-1008,926,-2.0 %,1.9 %,5,2,3,0,2,7,2,0,2,7,1,0,1,5,0.7,,2,7,0.4,,-0.6,7.6,-17722,0,-17.7 %,0.0 %,-17687,0,-17.7 %,0.0 %,-12259,0,-12.3 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,50.0 %,100.0 %,1911,926,-2954,0,50.0 %,100.0 %
