,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2024 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWB,7d RSI CWB LT19 - L CWB,0.8 %,2.5 %,421,1284,100.0 %,7.6 %,0.8 %,33.8 %,0.0 %,-1.0 %,1,5,0.1,0.4,100.0 %,100.0 %,,,421,252,0.8 %,0.5 %,5,2.8,0,0,1,5,0,0,1,5,0,0,1,4,,,1,5,,,0,5.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,421,252,0,0,100.0 %,100.0 %
CWEB,15d RSI CWEB LT36 - L CWEB,9.8 %,60.6 %,4890,30528,15.3 %,7.2 %,63.8 %,848.0 %,-1.1 %,-3.0 %,6,8,0.5,0.7,66.7 %,100.0 %,1.9,,815,3066,1.6 %,6.1 %,3.2,1.2,1,0,3,8,1,0,3,7,1,0,3,6,2,,4,8,3.7,,1.2,6.5,-2396,0,-2.4 %,0.0 %,-2396,0,-2.4 %,0.0 %,-2396,0,-2.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1668,3066,-892,0,75.0 %,100.0 %
CWI,12d RSI CWI LT35 - L CWI,4.1 %,4.4 %,2066,2219,10.4 %,12.4 %,39.6 %,35.8 %,0.0 %,-3.5 %,4,9,0.3,0.8,75.0 %,77.8 %,18.2,0.8,517,242,1.0 %,0.5 %,3.8,2.4,1,1,3,3,1,1,3,4,1,1,3,3,3,3.5,3,7,54.5,2.7,2,1.4,-77,-759,-0.1 %,-1.5 %,-77,-759,-0.1 %,-1.5 %,-77,-268,-0.1 %,-0.5 %,75.0 %,77.8 %,75.0 %,77.8 %,75.0 %,85.7 %,702,495,-39,-643,75.0 %,75.0 %
CXSE,10d RSI CXSE LT27 - L CXSE,5.7 %,11.9 %,2866,6008,7.4 %,5.6 %,77.1 %,214.6 %,0.0 %,-0.9 %,3,5,0.2,0.4,100.0 %,100.0 %,,,955,1144,1.9 %,2.3 %,2,1.8,0,0,3,5,0,0,3,5,0,0,2,4,,,3,5,,,2.8,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,955,1144,0,0,100.0 %,100.0 %
DBA,18d RSI DBA LT41 - L DBA,5.8 %,7.0 %,2879,3541,19.1 %,7.6 %,30.1 %,93.2 %,0.0 %,-0.6 %,3,7,0.2,0.6,100.0 %,100.0 %,,,960,488,1.9 %,1.0 %,3.3,1.7,0,0,3,7,0,0,3,7,0,0,3,5,,,3,7,,,1.8,5.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,960,488,0,0,100.0 %,100.0 %
DBB,5d RSI DBB LT18 - L DBB,0.5 %,7.2 %,229,3621,12.8 %,7.6 %,3.6 %,95.3 %,-4.4 %,-1.7 %,5,5,0.4,0.4,80.0 %,100.0 %,0.3,,46,699,0.1 %,1.4 %,4.8,2.8,1,0,2,5,1,0,2,5,1,0,2,4,4,,4,5,1.1,,0.1,7.1,-4417,0,-4.4 %,0.0 %,-4417,0,-4.4 %,0.0 %,-4417,0,-4.4 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,609,699,-2208,0,80.0 %,100.0 %
DBC,11d RSI DBC LT29 - L DBC,0.9 %,7.2 %,452,3625,78.6 %,6.8 %,1.2 %,106.6 %,0.0 %,-1.4 %,2,5,0.2,0.4,50.0 %,100.0 %,,,226,701,0.5 %,1.4 %,4.5,2.4,1,0,1,5,1,0,1,5,1,0,1,4,1,,1,5,,,1.4,4.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,452,701,0,0,50.0 %,100.0 %
DBEF,7d RSI DBEF LT27 - L DBEF,0.7 %,4.8 %,345,2399,5.6 %,5.6 %,12.4 %,85.7 %,-1.3 %,-0.7 %,3,5,0.2,0.4,66.7 %,100.0 %,0.8,,115,468,0.2 %,0.9 %,2.3,1.8,1,0,1,5,1,0,1,5,1,0,1,3,2,,2,5,1.5,,0.4,3.3,-1353,0,-1.4 %,0.0 %,-1353,0,-1.4 %,0.0 %,-1353,0,-1.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,511,468,-676,0,66.7 %,100.0 %
DBO,4d RSI DBO LT18 - L DBO,4.0 %,27.7 %,1983,13968,28.3 %,11.2 %,14.0 %,249.4 %,-0.1 %,-3.1 %,6,9,0.5,0.8,83.3 %,100.0 %,10.4,,330,1380,0.7 %,2.8 %,4,2.1,1,0,5,9,1,0,5,9,1,0,4,7,5,,5,9,51.8,,3.6,8,-78,0,-0.1 %,0.0 %,-78,0,-0.1 %,0.0 %,-78,0,-0.1 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,404,1380,-39,0,80.0 %,100.0 %
DDM,6d RSI DDM LT20 - L DDM,5.4 %,5.9 %,2691,2953,11.6 %,8.0 %,46.4 %,73.8 %,-2.6 %,-4.9 %,4,4,0.3,0.3,75.0 %,75.0 %,1,1.7,673,725,1.3 %,1.4 %,4.2,4,1,1,3,2,1,1,3,2,1,0,3,3,3,3,3,3,2.9,5,0.9,1.6,-2786,-723,-2.8 %,-1.4 %,-2786,-723,-2.8 %,-1.4 %,-2786,0,-2.8 %,0.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,1361,1207,-1393,-723,75.0 %,100.0 %
DDWM,10d RSI DDWM LT33 - L DDWM,1.4 %,9.6 %,713,4851,8.9 %,11.2 %,16.0 %,86.6 %,-1.5 %,-1.0 %,4,11,0.3,0.9,75.0 %,90.9 %,0.6,13.1,178,420,0.4 %,0.8 %,3,1.6,1,1,2,5,1,0,2,9,1,0,2,5,3,10,3,10,1.9,130.6,0.6,5.1,-1524,-36,-1.5 %,-0.1 %,-1524,0,-1.5 %,0.0 %,-1524,0,-1.5 %,0.0 %,75.0 %,90.9 %,75.0 %,90.9 %,75.0 %,100.0 %,492,466,-762,-36,75.0 %,100.0 %
DEM,19d RSI DEM LT40 - L DEM,1.8 %,5.7 %,925,2846,14.7 %,6.4 %,12.6 %,88.9 %,-1.7 %,-1.2 %,4,5,0.3,0.4,75.0 %,80.0 %,0.7,9.3,231,554,0.5 %,1.1 %,3,2.2,1,1,2,4,1,0,2,4,1,0,2,3,3,4,3,4,2.1,37.3,0.7,3.4,-1689,-76,-1.7 %,-0.1 %,-1689,0,-1.7 %,0.0 %,-1689,0,-1.7 %,0.0 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,100.0 %,590,711,-844,-76,75.0 %,100.0 %
DES,21d RSI DES LT40 - L DES,1.1 %,14.2 %,558,7134,70.0 %,17.6 %,1.6 %,81.1 %,0.0 %,-4.8 %,2,13,0.2,1.1,100.0 %,76.9 %,,1.6,279,516,0.6 %,1.0 %,2.5,2.4,0,1,2,7,0,1,2,6,0,0,1,6,,3.3,2,10,,5.3,16.9,2.8,0,-720,0.0 %,-1.4 %,0,-720,0.0 %,-1.4 %,0,0,0.0 %,0.0 %,100.0 %,76.9 %,100.0 %,76.9 %,100.0 %,75.0 %,279,829,0,-526,100.0 %,100.0 %
DGRO,4d RSI DGRO LT13 - L DGRO,-1.2 %,3.8 %,-610,1912,8.8 %,8.0 %,-13.9 %,47.8 %,-1.6 %,-2.2 %,2,4,0.2,0.3,50.0 %,100.0 %,0.2,,-305,468,-0.6 %,0.9 %,7,4,1,0,1,4,1,0,1,4,1,0,1,3,1,,1,4,0.2,,-0.9,3.4,-1578,0,-1.6 %,0.0 %,-1578,0,-1.6 %,0.0 %,-1578,0,-1.6 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,179,468,-789,0,50.0 %,100.0 %
DGRW,4d RSI DGRW LT15 - L DGRW,1.8 %,4.4 %,908,2235,10.0 %,10.4 %,18.2 %,43.0 %,-1.2 %,-2.3 %,4,6,0.3,0.5,75.0 %,83.3 %,0.8,1.1,227,365,0.5 %,0.7 %,3.5,3.3,1,1,3,3,1,1,3,3,1,1,3,2,3,5,3,5,2.5,5.5,0.9,2.1,-1246,-485,-1.2 %,-1.0 %,-1246,-485,-1.2 %,-1.0 %,-1246,-485,-1.2 %,-1.0 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,510,535,-623,-485,75.0 %,75.0 %
DGS,7d RSI DGS LT25 - L DGS,5.2 %,5.4 %,2615,2720,9.1 %,7.6 %,57.8 %,71.6 %,0.0 %,-1.0 %,6,6,0.5,0.5,100.0 %,83.3 %,,45.4,436,441,0.9 %,0.9 %,2.7,2.2,0,1,6,3,0,1,6,3,0,1,5,2,,5,6,5,,227,5.5,3.9,0,-12,0.0 %,-0.0 %,0,-12,0.0 %,-0.0 %,0,-12,0.0 %,-0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,436,531,0,-12,100.0 %,75.0 %
DIA,6d RSI DIA LT21 - L DIA,2.3 %,3.2 %,1150,1609,10.5 %,8.0 %,21.9 %,40.2 %,-1.3 %,-2.4 %,4,4,0.3,0.3,75.0 %,75.0 %,0.9,2.2,288,396,0.6 %,0.8 %,3.8,4,1,1,3,2,1,1,3,2,1,0,3,3,3,3,3,3,2.7,6.5,0.9,1.9,-1333,-288,-1.3 %,-0.6 %,-1333,-288,-1.3 %,-0.6 %,-1333,0,-1.3 %,0.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,606,624,-667,-288,75.0 %,100.0 %
DIV,18d RSI DIV LT32 - L DIV,1.7 %,1.6 %,826,797,100.0 %,7.6 %,1.7 %,21.0 %,0.0 %,-5.2 %,1,4,0.1,0.3,100.0 %,75.0 %,,0.5,826,205,1.7 %,0.4 %,4,3.8,0,1,1,3,0,1,1,3,0,1,1,2,,3,1,3,,1.6,0,0.5,0,-1289,0.0 %,-2.6 %,0,-1289,0.0 %,-2.6 %,0,-596,0.0 %,-1.2 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,826,702,0,-1289,100.0 %,66.7 %
DIVB,8d RSI DIVB LT24 - L DIVB,-0.6 %,3.6 %,-278,1829,7.2 %,9.6 %,-7.7 %,38.1 %,-1.8 %,-2.5 %,2,5,0.2,0.4,50.0 %,80.0 %,0.7,10.2,-139,359,-0.3 %,0.7 %,5.5,3.8,1,1,1,4,1,1,1,4,1,1,1,3,1,4,1,4,0.7,40.8,-0.3,2.5,-1780,-45,-1.8 %,-0.1 %,-1780,-45,-1.8 %,-0.1 %,-1780,-45,-1.8 %,-0.1 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,612,460,-890,-45,50.0 %,75.0 %
DIVI,12d RSI DIVI LT36 - L DIVI,2.3 %,8.7 %,1149,4360,15.3 %,15.2 %,15.0 %,57.4 %,0.0 %,-3.7 %,7,12,0.6,1,85.7 %,83.3 %,2,0.8,164,350,0.3 %,0.7 %,3,2.2,1,1,6,6,1,1,5,5,1,1,4,5,6,5,6,10,12,4.1,2.5,2.4,-209,-790,-0.2 %,-1.6 %,-209,-790,-0.2 %,-1.6 %,-209,-424,-0.2 %,-0.8 %,85.7 %,83.3 %,85.7 %,83.3 %,83.3 %,80.0 %,209,556,-105,-684,80.0 %,83.3 %
DIVO,16d RSI DIVO LT37 - L DIVO,3.9 %,1.9 %,1963,933,9.8 %,8.0 %,40.0 %,23.3 %,0.0 %,-2.9 %,2,4,0.2,0.3,100.0 %,75.0 %,,0.9,981,233,2.0 %,0.5 %,4,4,0,1,2,2,0,1,2,2,0,1,2,1,,3,2,3,,2.8,30.8,0.8,0,-509,0.0 %,-1.0 %,0,-509,0.0 %,-1.0 %,0,-376,0.0 %,-0.8 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,981,480,0,-509,100.0 %,50.0 %
DLN,5d RSI DLN LT16 - L DLN,-1.6 %,1.9 %,-825,969,6.7 %,6.0 %,-24.7 %,32.3 %,-2.4 %,-3.2 %,2,3,0.2,0.2,50.0 %,66.7 %,0.3,1.4,-412,322,-0.8 %,0.6 %,5,4,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,2,0.3,2.8,-0.8,0.9,-2374,-531,-2.4 %,-1.1 %,-2374,-531,-2.4 %,-1.1 %,-2374,0,-2.4 %,0.0 %,50.0 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,362,749,-1187,-531,50.0 %,100.0 %
DOG,21d RSI DOG LT45 - L DOG,-4.1 %,4.5 %,-2050,2269,62.0 %,40.8 %,-6.6 %,11.1 %,-5.9 %,-7.0 %,27,14,2.2,1.2,51.9 %,78.6 %,0.7,0.4,-76,167,-0.2 %,0.3 %,4.4,5.9,3,1,2,5,4,1,2,5,3,1,2,5,1.1,3.7,14,11,0.7,1.6,-0.8,0.6,-2153,-2806,-2.2 %,-5.6 %,-3762,-2806,-3.8 %,-5.6 %,-1827,-2806,-1.8 %,-5.6 %,51.9 %,78.6 %,51.9 %,78.6 %,47.8 %,76.9 %,343,578,-527,-1340,36.4 %,75.0 %
DON,19d RSI DON LT36 - L DON,1.7 %,7.1 %,836,3584,100.0 %,8.0 %,1.7 %,89.6 %,0.0 %,-4.2 %,1,6,0.1,0.5,100.0 %,83.3 %,,1.2,836,579,1.7 %,1.2 %,4,2.3,0,1,1,5,0,1,1,5,0,0,1,3,,5,1,5,,6.1,0,2.5,0,-680,0.0 %,-1.4 %,0,-680,0.0 %,-1.4 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,836,831,0,-680,100.0 %,100.0 %
DRIP,21d RSI DRIP LT34 - L DRIP,-4.1 %,11.8 %,-2071,5963,100.0 %,5.6 %,-4.1 %,213.0 %,-3.2 %,-5.5 %,3,4,0.2,0.3,33.3 %,100.0 %,0.8,,-690,1421,-1.4 %,2.8 %,6,2.5,1,0,1,4,1,0,1,4,2,0,0,2,0.5,,1,4,0.4,,-0.9,4.9,-3565,0,-3.6 %,0.0 %,-3565,0,-3.6 %,0.0 %,-4141,0,-4.1 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,1291,1421,-1681,0,0.0 %,100.0 %
DRN,7d RSI DRN LT18 - L DRN,-8.9 %,4.6 %,-4454,2328,100.0 %,5.2 %,-8.9 %,89.5 %,0.0 %,-8.8 %,1,3,0.1,0.2,0.0 %,66.7 %,0,1.2,-4454,794,-8.9 %,1.6 %,5,3.3,1,1,0,1,1,1,0,1,1,1,0,1,0,2,0,2,0,2.3,0,0.7,-8909,-1828,-8.9 %,-3.7 %,-8909,-1828,-8.9 %,-3.7 %,-8909,-1828,-8.9 %,-3.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,2106,-4454,-1828,0.0 %,66.7 %
DSI,17d RSI DSI LT36 - L DSI,4.9 %,1.3 %,2428,653,9.9 %,5.2 %,49.2 %,25.1 %,0.0 %,-2.1 %,2,3,0.2,0.2,100.0 %,33.3 %,,5.1,1214,219,2.4 %,0.4 %,3,3.3,0,1,2,1,0,1,2,1,0,1,2,1,,0.5,2,1,,2.5,18.4,0.6,0,-337,0.0 %,-0.7 %,0,-337,0.0 %,-0.7 %,0,-88,0.0 %,-0.2 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,1214,1082,0,-213,100.0 %,50.0 %
DULL,6d RSI DULL LT15 - L DULL,-13.0 %,17.2 %,-6510,8646,10.1 %,7.6 %,-129.4 %,227.5 %,-7.4 %,-0.7 %,3,7,0.2,0.6,33.3 %,100.0 %,0.4,,-2170,1152,-4.3 %,2.3 %,4.7,1.7,2,0,1,7,2,0,1,7,2,0,1,4,0.5,,1,7,0.2,,-1.3,3.3,-16483,0,-16.5 %,0.0 %,-16483,0,-16.5 %,0.0 %,-16483,0,-16.5 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,1731,1152,-4121,0,33.3 %,100.0 %
DUST,21d RSI DUST LT35 - L DUST,15.5 %,11.6 %,7740,5819,15.0 %,6.0 %,103.4 %,194.0 %,-0.6 %,-11.7 %,5,4,0.4,0.3,60.0 %,75.0 %,1.9,1,1548,1448,3.1 %,2.9 %,3.4,2.8,1,1,3,2,1,1,3,2,1,1,3,1,1.5,3,3,3,2.8,3,1.1,1.2,-7753,-2855,-7.8 %,-5.7 %,-7753,-2855,-7.8 %,-5.7 %,-661,-2855,-0.7 %,-5.7 %,60.0 %,75.0 %,60.0 %,75.0 %,60.0 %,75.0 %,3982,2882,-2104,-2855,75.0 %,66.7 %
DVY,5d RSI DVY LT11 - L DVY,-2.6 %,0.1 %,-1311,29,100.0 %,7.2 %,-2.6 %,0.8 %,0.0 %,-3.2 %,1,3,0.1,0.2,0.0 %,66.7 %,0,0.5,-1311,11,-2.6 %,0.0 %,4,5,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,0,1.1,0,0.1,-2621,-362,-2.6 %,-0.7 %,-2621,-362,-2.6 %,-0.7 %,-2621,-362,-2.6 %,-0.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0.0 %,66.7 %,0,197,-1311,-362,0.0 %,66.7 %
DVYE,14d RSI DVYE LT34 - L DVYE,1.4 %,6.3 %,708,3167,44.4 %,5.2 %,3.2 %,121.8 %,0.0 %,-0.7 %,2,5,0.2,0.4,100.0 %,100.0 %,,,354,614,0.7 %,1.2 %,1,1.6,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,13,3.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,354,614,0,0,100.0 %,100.0 %
DXD,21d RSI DXD LT44 - L DXD,-11.2 %,1.9 %,-5602,935,63.4 %,37.2 %,-17.7 %,5.0 %,-14.5 %,-14.0 %,29,13,2.4,1.1,51.7 %,76.9 %,0.6,0.4,-193,113,-0.4 %,0.2 %,4.2,5.7,4,1,3,5,5,1,2,5,6,1,1,5,1.1,3.3,15,10,0.6,1.2,-1,0.2,-5408,-5765,-5.4 %,-11.5 %,-8841,-5765,-8.8 %,-11.5 %,-9977,-5765,-10.0 %,-11.5 %,51.7 %,76.9 %,51.7 %,76.9 %,45.8 %,75.0 %,645,996,-1091,-2832,18.2 %,75.0 %
DXJ,20d RSI DXJ LT47 - L DXJ,-8.2 %,14.0 %,-4117,7072,33.3 %,14.0 %,-24.7 %,101.0 %,-13.1 %,-2.4 %,8,11,0.7,0.9,62.5 %,81.8 %,0.3,5,-515,602,-1.0 %,1.2 %,2.8,2.2,2,1,3,5,2,1,2,5,2,0,2,4,1.7,4.5,5,9,0.4,22.7,-0.6,4.4,-13171,-199,-13.2 %,-0.4 %,-13171,-199,-13.2 %,-0.4 %,-11781,0,-11.8 %,0.0 %,62.5 %,81.8 %,62.5 %,81.8 %,50.0 %,80.0 %,647,770,-2451,-153,50.0 %,100.0 %
EBND,6d RSI EBND LT19 - L EBND,1.1 %,1.7 %,565,843,4.4 %,8.8 %,25.4 %,19.1 %,0.0 %,-2.5 %,3,4,0.2,0.3,66.7 %,75.0 %,2.5,0.8,188,210,0.4 %,0.4 %,1.7,4.5,1,1,2,2,1,1,2,2,1,1,2,2,2,3,2,3,5,2.3,1.3,0.8,-279,-659,-0.3 %,-1.3 %,-279,-659,-0.3 %,-1.3 %,-279,-659,-0.3 %,-1.3 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,352,500,-140,-659,66.7 %,75.0 %
ECH,5d RSI ECH LT15 - L ECH,0.3 %,7.2 %,169,3643,10.8 %,5.2 %,3.1 %,140.1 %,0.0 %,-1.9 %,3,4,0.2,0.3,66.7 %,100.0 %,0.6,,56,882,0.1 %,1.8 %,5,2.2,1,0,2,4,1,0,2,4,1,0,2,2,2,,2,4,1.2,,0.1,3.7,-2212,0,-2.2 %,0.0 %,-2212,0,-2.2 %,0.0 %,-2212,0,-2.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,638,882,-1106,0,66.7 %,100.0 %
EDC,14d RSI EDC LT33 - L EDC,4.2 %,22.0 %,2105,11070,2.8 %,7.2 %,152.6 %,307.5 %,0.0 %,-3.6 %,2,6,0.2,0.5,100.0 %,100.0 %,,,1053,1691,2.1 %,3.4 %,1,2,0,0,2,6,0,0,2,5,0,0,2,4,,,2,6,,,6,4.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1053,1691,0,0,100.0 %,100.0 %
EDIV,3d RSI EDIV LT17 - L EDIV,1.4 %,8.6 %,702,4338,16.8 %,7.2 %,8.4 %,120.5 %,-1.6 %,-0.7 %,10,7,0.8,0.6,60.0 %,100.0 %,1.1,,70,594,0.1 %,1.2 %,3.1,1.6,1,0,4,7,1,0,4,7,1,0,2,5,1.5,,6,7,1.6,,0.6,7.1,-1215,0,-1.2 %,0.0 %,-1215,0,-1.2 %,0.0 %,-1215,0,-1.2 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,319,594,-302,0,50.0 %,100.0 %
EDV,3d RSI EDV LT10 - L EDV,10.7 %,1.6 %,5336,800,13.8 %,10.4 %,77.3 %,15.4 %,-0.3 %,-5.8 %,8,7,0.7,0.6,87.5 %,71.4 %,4.3,0.7,667,114,1.3 %,0.2 %,3,2.7,1,1,7,4,1,1,7,3,1,2,5,3,7,2.5,7,5,30,1.9,3.7,0.8,-368,-511,-0.4 %,-1.0 %,-368,-424,-0.4 %,-0.8 %,-368,-750,-0.4 %,-1.5 %,87.5 %,71.4 %,87.5 %,71.4 %,87.5 %,66.7 %,788,347,-184,-468,83.3 %,60.0 %
EDZ,4d RSI EDZ LT13 - L EDZ,-4.5 %,16.4 %,-2242,8253,16.0 %,5.2 %,-27.9 %,317.4 %,-8.3 %,-3.1 %,5,4,0.4,0.3,20.0 %,100.0 %,1.9,,-448,1950,-0.9 %,3.9 %,4,2.2,4,0,1,4,4,0,1,4,4,0,1,3,0.2,,1,4,0.5,,-0.7,2.8,-8626,0,-8.6 %,0.0 %,-8626,0,-8.6 %,0.0 %,-8626,0,-8.6 %,0.0 %,20.0 %,100.0 %,20.0 %,100.0 %,20.0 %,100.0 %,2071,1950,-1078,0,20.0 %,100.0 %
EEM,14d RSI EEM LT34 - L EEM,4.3 %,7.1 %,2170,3590,4.1 %,6.8 %,106.3 %,105.6 %,0.0 %,-1.2 %,2,7,0.2,0.6,100.0 %,85.7 %,,5.4,1085,496,2.2 %,1.0 %,2,1.4,0,1,2,3,0,0,2,5,0,0,2,4,,6,2,6,,32.3,2.3,3.3,0,-111,0.0 %,-0.2 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,100.0 %,1085,597,0,-111,100.0 %,100.0 %
EEMA,17d RSI EEMA LT36 - L EEMA,1.1 %,6.9 %,565,3468,100.0 %,5.2 %,1.1 %,133.4 %,0.0 %,-0.8 %,1,5,0.1,0.4,100.0 %,100.0 %,,,565,671,1.1 %,1.3 %,2,1.6,0,0,1,5,0,0,1,5,0,0,1,2,,,1,5,,,0,4.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,565,671,0,0,100.0 %,100.0 %
EEMV,6d RSI EEMV LT19 - L EEMV,1.3 %,2.5 %,668,1257,22.9 %,5.6 %,5.8 %,44.9 %,0.0 %,-0.6 %,2,4,0.2,0.3,100.0 %,100.0 %,,,334,309,0.7 %,0.6 %,3,2.5,0,0,2,4,0,0,2,4,0,0,2,3,,,2,4,,,9.2,4.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,334,309,0,0,100.0 %,100.0 %
EFA,8d RSI EFA LT26 - L EFA,3.1 %,2.5 %,1572,1241,8.8 %,6.0 %,35.8 %,41.4 %,0.0 %,-1.9 %,3,5,0.2,0.4,66.7 %,60.0 %,,3.7,524,245,1.0 %,0.5 %,4.3,2,1,1,2,2,1,1,2,2,1,0,2,3,2,1.5,2,3,,5.6,1.5,1.7,0,-169,0.0 %,-0.3 %,0,-96,0.0 %,-0.2 %,0,0,0.0 %,0.0 %,66.7 %,60.0 %,66.7 %,60.0 %,66.7 %,75.0 %,786,496,0,-132,66.7 %,100.0 %
EFAV,14d RSI EFAV LT31 - L EFAV,0.3 %,2.3 %,162,1153,5.5 %,6.0 %,5.9 %,38.4 %,0.0 %,-3.0 %,2,4,0.2,0.3,50.0 %,75.0 %,2.3,1.2,81,285,0.2 %,0.6 %,4,2.8,1,1,1,2,1,1,1,2,1,0,1,3,1,3,1,3,2.3,3.5,0.6,1.3,-249,-456,-0.2 %,-0.9 %,-249,-456,-0.2 %,-0.9 %,-249,0,-0.2 %,0.0 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,287,532,-125,-456,50.0 %,100.0 %
EFG,8d RSI EFG LT28 - L EFG,4.2 %,2.1 %,2094,1065,14.8 %,11.2 %,28.4 %,19.0 %,-0.1 %,-4.1 %,6,7,0.5,0.6,66.7 %,71.4 %,2.7,0.6,349,156,0.7 %,0.3 %,3.5,3,1,1,4,2,1,2,4,2,1,2,3,2,2,2.5,4,5,5.3,1.5,1.5,0.5,-850,-1353,-0.9 %,-2.7 %,-850,-1410,-0.9 %,-2.8 %,-850,-279,-0.9 %,-0.6 %,66.7 %,71.4 %,66.7 %,71.4 %,66.7 %,66.7 %,644,631,-241,-1034,60.0 %,50.0 %
EFV,11d RSI EFV LT31 - L EFV,4.1 %,9.7 %,2056,4874,8.3 %,7.2 %,49.6 %,135.4 %,0.0 %,-1.3 %,4,7,0.3,0.6,100.0 %,100.0 %,,,514,666,1.0 %,1.3 %,2.8,1.6,0,0,4,7,0,0,4,6,0,0,4,4,,,4,7,,,3.3,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,514,666,0,0,100.0 %,100.0 %
EIDO,10d RSI EIDO LT22 - L EIDO,0.3 %,0.6 %,160,310,10.1 %,5.2 %,3.2 %,11.9 %,-1.2 %,-3.8 %,4,3,0.3,0.2,50.0 %,66.7 %,1.2,0.7,40,107,0.1 %,0.2 %,3.5,3.3,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1.2,1.4,0.2,0.3,-1241,-851,-1.2 %,-1.7 %,-883,-851,-0.9 %,-1.7 %,-883,-851,-0.9 %,-1.7 %,50.0 %,66.7 %,50.0 %,66.7 %,33.3 %,66.7 %,446,586,-367,-851,33.3 %,66.7 %
