,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2023 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLR,11d RSI NLR LT30 - L NLR,0.1 %,9.2 %,60,4600,100.0 %,6.4 %,0.1 %,144.3 %,0.0 %,-3.5 %,1,4,0.1,0.3,100.0 %,100.0 %,,,60,1109,0.1 %,2.2 %,4,3,0,0,1,4,0,0,1,4,0,0,1,4,,,1,4,,,0,6.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,60,1109,0,0,100.0 %,100.0 %
NOBL,9d RSI NOBL LT22 - L NOBL,-0.4 %,4.8 %,-216,2409,12.8 %,5.2 %,-3.4 %,93.0 %,-1.3 %,-3.1 %,2,3,0.2,0.2,50.0 %,100.0 %,0.7,,-108,788,-0.2 %,1.6 %,5,3.3,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,0.7,,-0.3,5,-1271,0,-1.3 %,0.0 %,-1271,0,-1.3 %,0.0 %,-1271,0,-1.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,420,788,-636,0,50.0 %,100.0 %
NUGT,21d RSI NUGT LT33 - L NUGT,2.3 %,12.0 %,1141,6031,100.0 %,5.6 %,2.3 %,216.2 %,0.0 %,-12.4 %,1,3,0.1,0.2,100.0 %,66.7 %,,6.7,1141,1956,2.3 %,3.9 %,3,3.7,0,1,1,1,0,1,1,1,0,1,1,1,,2,1,2,,13.3,0,2,0,-477,0.0 %,-0.9 %,0,-477,0.0 %,-0.9 %,0,-477,0.0 %,-0.9 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,1141,3172,0,-477,100.0 %,66.7 %
NULG,5d RSI NULG LT12 - L NULG,0.0 %,3.2 %,17,1612,100.0 %,5.6 %,0.0 %,57.8 %,0.0 %,-7.2 %,1,3,0.1,0.2,100.0 %,100.0 %,,,17,531,0.0 %,1.1 %,5,3.7,0,0,1,3,0,0,1,3,0,0,1,2,,,1,3,,,0,2.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,17,531,0,0,100.0 %,100.0 %
NULV,11d RSI NULV LT26 - L NULV,-1.3 %,6.2 %,-665,3092,9.3 %,5.2 %,-14.3 %,119.4 %,-1.3 %,-2.6 %,2,4,0.2,0.3,0.0 %,75.0 %,0,10.2,-332,755,-0.7 %,1.5 %,6,2.2,2,1,0,2,2,1,0,2,2,1,0,2,0,3,0,3,0,30.5,-1.5,2.9,-1329,-103,-1.3 %,-0.2 %,-1329,-103,-1.3 %,-0.2 %,-1329,-103,-1.3 %,-0.2 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,1041,-332,-103,0.0 %,75.0 %
NUSC,20d RSI NUSC LT34 - L NUSC,2.2 %,13.0 %,1125,6509,11.4 %,6.4 %,19.8 %,204.2 %,-1.0 %,-5.8 %,4,4,0.3,0.3,75.0 %,100.0 %,1.1,,281,1549,0.6 %,3.1 %,3.8,3,1,0,3,4,1,0,3,4,1,0,2,4,3,,3,4,3.2,,1.2,7.5,-1010,0,-1.0 %,0.0 %,-1010,0,-1.0 %,0.0 %,-335,0,-0.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,543,1549,-505,0,66.7 %,100.0 %
OEF,20d RSI OEF LT37 - L OEF,3.3 %,23.6 %,1634,11838,35.0 %,15.9 %,9.3 %,148.6 %,0.0 %,-4.2 %,2,10,0.2,0.8,100.0 %,100.0 %,,,817,1072,1.6 %,2.1 %,2.5,3,0,0,2,10,0,0,2,10,0,0,1,7,,,2,10,,,5.8,7.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,817,1072,0,0,100.0 %,100.0 %
OIH,12d RSI OIH LT29 - L OIH,2.8 %,16.2 %,1385,8144,5.1 %,5.2 %,54.3 %,314.5 %,0.0 %,-11.7 %,2,4,0.2,0.3,100.0 %,100.0 %,,,693,1928,1.4 %,3.9 %,4,2.2,0,0,2,4,0,0,2,4,0,0,2,3,,,2,4,,,5.7,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,693,1928,0,0,100.0 %,100.0 %
OILK,6d RSI OILK LT23 - L OILK,17.5 %,17.1 %,8734,8594,9.5 %,6.4 %,183.8 %,269.6 %,0.0 %,-3.4 %,6,5,0.5,0.4,100.0 %,100.0 %,,,1456,1611,2.9 %,3.2 %,2.5,2.2,0,0,6,5,0,0,6,5,0,0,6,4,,,6,5,,,6,5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1456,1611,0,0,100.0 %,100.0 %
OUNZ,20d RSI OUNZ LT35 - L OUNZ,-2.0 %,2.3 %,-1024,1133,100.0 %,10.0 %,-2.0 %,22.8 %,0.0 %,-2.7 %,1,5,0.1,0.4,0.0 %,80.0 %,0,0.8,-1024,225,-2.0 %,0.5 %,6,4,1,1,0,3,1,1,0,3,1,1,0,1,0,4,0,4,0,3,0,1.2,-2048,-563,-2.0 %,-1.1 %,-2048,-563,-2.0 %,-1.1 %,-2048,-563,-2.0 %,-1.1 %,0.0 %,80.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0,422,-1024,-563,0.0 %,66.7 %
PALL,5d RSI PALL LT19 - L PALL,5.6 %,25.9 %,2782,12975,21.4 %,5.2 %,26.0 %,501.0 %,-3.2 %,-0.5 %,6,5,0.5,0.4,83.3 %,100.0 %,0.5,,464,2359,0.9 %,4.7 %,3.8,1.6,1,0,4,5,1,0,4,5,1,0,3,5,5,,5,5,2.6,,1.1,6.6,-3464,0,-3.5 %,0.0 %,-3464,0,-3.5 %,0.0 %,-3464,0,-3.5 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,903,2359,-1732,0,80.0 %,100.0 %
PBD,4d RSI PBD LT11 - L PBD,-9.4 %,1.6 %,-4698,817,48.8 %,8.8 %,-19.2 %,18.6 %,-3.6 %,-9.4 %,2,5,0.2,0.4,0.0 %,60.0 %,0,0.9,-2349,185,-4.7 %,0.4 %,9.5,3.4,2,1,0,2,2,1,0,2,2,1,0,2,0,1.5,0,3,0,1.3,-5,0.3,-9396,-2463,-9.4 %,-4.9 %,-9396,-2463,-9.4 %,-4.9 %,-9396,-2463,-9.4 %,-4.9 %,0.0 %,60.0 %,0.0 %,60.0 %,0.0 %,60.0 %,0,1310,-2349,-1504,0.0 %,60.0 %
PBUS,19d RSI PBUS LT35 - L PBUS,2.7 %,13.6 %,1330,6802,35.0 %,10.0 %,7.6 %,136.6 %,0.0 %,-4.2 %,2,7,0.2,0.6,100.0 %,100.0 %,,,665,919,1.3 %,1.8 %,2.5,2.6,0,0,2,7,0,0,2,7,0,0,1,6,,,2,7,,,2.7,4.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,665,919,0,0,100.0 %,100.0 %
PCEF,17d RSI PCEF LT26 - L PCEF,0.7 %,4.4 %,356,2213,60.0 %,5.2 %,1.2 %,85.5 %,-1.0 %,-2.4 %,3,3,0.2,0.2,66.7 %,66.7 %,0.9,14.8,119,728,0.2 %,1.5 %,4,3.3,1,1,2,1,1,1,2,1,0,1,2,1,2,2,2,2,1.7,29.6,0.5,2.1,-983,-76,-1.0 %,-0.1 %,-983,-76,-1.0 %,-0.1 %,0,-76,0.0 %,-0.1 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,424,1130,-492,-76,100.0 %,66.7 %
PDBC,21d RSI PDBC LT38 - L PDBC,7.3 %,6.7 %,3639,3350,10.2 %,5.6 %,71.3 %,120.1 %,-0.4 %,-3.2 %,6,4,0.5,0.3,83.3 %,100.0 %,3.7,,606,815,1.2 %,1.6 %,2.3,2.5,1,0,5,4,1,0,5,4,0,0,5,2,5,,5,4,18.7,,3,6.3,-411,0,-0.4 %,0.0 %,-411,0,-0.4 %,0.0 %,0,0,0.0 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,769,815,-206,0,100.0 %,100.0 %
PEY,5d RSI PEY LT14 - L PEY,1.4 %,3.2 %,723,1618,8.2 %,6.4 %,17.7 %,50.8 %,0.0 %,-3.7 %,3,4,0.2,0.3,66.7 %,50.0 %,1.3,2.9,241,406,0.5 %,0.8 %,3,3,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2.5,2.9,0.7,0.9,-936,-496,-0.9 %,-1.0 %,-936,-496,-0.9 %,-1.0 %,-936,-496,-0.9 %,-1.0 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,50.0 %,596,1244,-468,-432,66.7 %,50.0 %
PFF,10d RSI PFF LT22 - L PFF,3.2 %,3.5 %,1615,1748,6.2 %,5.2 %,52.0 %,67.5 %,0.0 %,-2.0 %,3,4,0.2,0.3,66.7 %,100.0 %,,,538,430,1.1 %,0.9 %,2.3,2.2,1,0,1,4,1,0,1,4,0,0,2,4,2,,2,4,,,1.8,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,807,430,0,0,100.0 %,100.0 %
PFFD,5d RSI PFFD LT10 - L PFFD,5.1 %,4.0 %,2570,1998,7.9 %,5.2 %,64.7 %,77.1 %,-0.1 %,-2.3 %,3,3,0.2,0.2,66.7 %,100.0 %,20.4,,857,656,1.7 %,1.3 %,3,2.3,1,0,2,3,1,0,2,3,1,0,2,3,2,,2,3,40.8,,1.6,2.8,-129,0,-0.1 %,0.0 %,-129,0,-0.1 %,0.0 %,-129,0,-0.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1317,656,-65,0,66.7 %,100.0 %
PFXF,21d RSI PFXF LT32 - L PFXF,0.8 %,5.0 %,378,2520,62.5 %,6.8 %,1.2 %,74.4 %,0.0 %,-1.6 %,2,5,0.2,0.4,50.0 %,100.0 %,6.1,,189,493,0.4 %,1.0 %,4,2.4,1,0,1,5,1,0,1,5,0,0,1,5,1,,1,5,6.1,,1,4.7,-149,0,-0.1 %,0.0 %,-149,0,-0.1 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,452,493,-74,0,100.0 %,100.0 %
PGF,5d RSI PGF LT11 - L PGF,4.4 %,1.9 %,2192,980,12.3 %,5.2 %,35.5 %,37.8 %,0.0 %,-2.8 %,5,3,0.4,0.2,80.0 %,66.7 %,2.5,2,438,326,0.9 %,0.7 %,3,2.7,1,1,4,2,1,1,4,2,1,1,3,2,4,2,4,2,9.9,4.1,2.1,1.1,-493,-320,-0.5 %,-0.6 %,-493,-320,-0.5 %,-0.6 %,-493,-320,-0.5 %,-0.6 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,610,649,-247,-320,75.0 %,66.7 %
PGX,5d RSI PGX LT10 - L PGX,2.7 %,6.0 %,1351,3011,4.6 %,6.4 %,58.3 %,94.5 %,0.0 %,-1.1 %,2,4,0.2,0.3,50.0 %,100.0 %,,,675,734,1.4 %,1.5 %,2.5,2.2,1,0,1,4,1,0,1,4,1,0,1,4,1,,1,4,,,1.4,8.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1351,734,0,0,50.0 %,100.0 %
PHYS,13d RSI PHYS LT28 - L PHYS,-1.2 %,4.2 %,-594,2093,100.0 %,6.8 %,-1.2 %,61.8 %,0.0 %,-1.7 %,1,4,0.1,0.3,0.0 %,100.0 %,0,,-594,515,-1.2 %,1.0 %,5,3.2,1,0,0,4,1,0,0,4,1,0,0,3,0,,0,4,0,,0,2.5,-1187,0,-1.2 %,0.0 %,-1187,0,-1.2 %,0.0 %,-1187,0,-1.2 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,515,-594,0,0.0 %,100.0 %
PILL,10d RSI PILL LT26 - L PILL,-28.9 %,13.2 %,-14435,6623,31.3 %,5.2 %,-92.2 %,255.7 %,-28.4 %,-14.0 %,5,2,0.4,0.2,40.0 %,100.0 %,0.2,,-2887,3227,-5.8 %,6.5 %,6,5.5,2,0,2,2,2,0,2,2,3,0,0,2,0.7,,2,2,0.1,,-1.5,2.5,-20691,0,-20.7 %,0.0 %,-20691,0,-20.7 %,0.0 %,-28870,0,-28.9 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,972,3227,-5460,0,0.0 %,100.0 %
PPH,7d RSI PPH LT20 - L PPH,4.2 %,2.4 %,2099,1194,10.6 %,5.2 %,39.7 %,46.1 %,-0.4 %,-2.7 %,4,3,0.3,0.2,75.0 %,66.7 %,3.5,2.9,525,396,1.0 %,0.8 %,3.2,3.3,1,1,2,1,1,1,2,1,1,0,2,2,3,2,3,2,10.5,5.8,2,1.3,-444,-246,-0.4 %,-0.5 %,-444,-246,-0.4 %,-0.5 %,-444,0,-0.4 %,0.0 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,774,717,-222,-246,75.0 %,100.0 %
PPLT,4d RSI PPLT LT15 - L PPLT,1.2 %,9.6 %,604,4803,14.6 %,8.0 %,8.3 %,120.6 %,-4.2 %,-2.8 %,6,7,0.5,0.6,66.7 %,85.7 %,0.6,2.1,101,660,0.2 %,1.3 %,3.7,1.9,1,1,2,5,1,1,2,5,2,0,2,5,2,6,4,6,1.2,12.9,0.2,3.2,-4389,-390,-4.4 %,-0.8 %,-4389,-390,-4.4 %,-0.8 %,-1063,0,-1.1 %,0.0 %,66.7 %,85.7 %,66.7 %,85.7 %,66.7 %,85.7 %,823,835,-1344,-390,50.0 %,100.0 %
PREF,10d RSI PREF LT11 - L PREF,0.5 %,0.9 %,238,454,7.2 %,5.2 %,6.6 %,17.5 %,0.0 %,-1.0 %,2,2,0.2,0.2,50.0 %,100.0 %,3.3,,119,226,0.2 %,0.5 %,4.5,5.5,1,0,1,2,1,0,1,2,1,0,1,2,1,,1,2,3.3,,0.8,2,-208,0,-0.2 %,0.0 %,-208,0,-0.2 %,0.0 %,-208,0,-0.2 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,342,226,-104,0,50.0 %,100.0 %
PRF,8d RSI PRF LT22 - L PRF,1.8 %,4.3 %,895,2178,9.9 %,5.6 %,18.0 %,78.1 %,0.0 %,-3.3 %,3,3,0.2,0.2,100.0 %,100.0 %,,,298,714,0.6 %,1.4 %,4,3.7,0,0,3,3,0,0,3,3,0,0,3,3,,,3,3,,,3.3,3.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,298,714,0,0,100.0 %,100.0 %
PSC,14d RSI PSC LT31 - L PSC,1.8 %,12.1 %,906,6049,100.0 %,5.6 %,1.8 %,216.9 %,0.0 %,-2.5 %,2,5,0.2,0.4,100.0 %,100.0 %,,,453,1153,0.9 %,2.3 %,1.5,1.8,0,0,2,5,0,0,1,5,0,0,1,4,,,2,5,,,1.5,5.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,453,1153,0,0,100.0 %,100.0 %
PSI,4d RSI PSI LT12 - L PSI,-2.1 %,12.3 %,-1065,6169,8.8 %,6.0 %,-24.3 %,206.4 %,-2.5 %,-3.1 %,2,4,0.2,0.3,50.0 %,100.0 %,0.1,,-533,1470,-1.1 %,2.9 %,5,2.8,1,0,1,4,1,0,1,4,1,0,1,3,1,,1,4,0.1,,-1.1,30.7,-2485,0,-2.5 %,0.0 %,-2485,0,-2.5 %,0.0 %,-2485,0,-2.5 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,177,1470,-1242,0,50.0 %,100.0 %
PSK,5d RSI PSK LT11 - L PSK,7.8 %,0.6 %,3881,294,10.6 %,6.8 %,73.3 %,8.7 %,-0.0 %,-2.6 %,4,4,0.3,0.3,75.0 %,25.0 %,69.3,4.2,970,76,1.9 %,0.1 %,3,3.2,1,2,3,1,1,2,3,1,1,2,3,1,3,0.3,3,1,207.8,1.4,2.4,0.3,-38,-465,-0.0 %,-0.9 %,-38,-465,-0.0 %,-0.9 %,-38,-465,-0.0 %,-0.9 %,75.0 %,25.0 %,75.0 %,25.0 %,75.0 %,25.0 %,1300,1052,-19,-249,75.0 %,25.0 %
PSQ,3d RSI PSQ LT12 - L PSQ,8.4 %,11.9 %,4179,5978,22.0 %,5.2 %,37.9 %,230.8 %,-1.0 %,-1.4 %,11,4,0.9,0.3,72.7 %,100.0 %,1.8,,380,1428,0.8 %,2.9 %,3.6,2.2,1,0,4,4,1,0,3,4,1,0,4,4,2.7,,8,4,4.9,,2.5,6.5,-1087,0,-1.1 %,0.0 %,-1087,0,-1.1 %,0.0 %,-1087,0,-1.1 %,0.0 %,72.7 %,100.0 %,72.7 %,100.0 %,70.0 %,100.0 %,656,1428,-357,0,77.8 %,100.0 %
PTLC,20d RSI PTLC LT43 - L PTLC,1.8 %,3.2 %,879,1621,20.7 %,13.9 %,8.5 %,23.2 %,-2.7 %,-6.8 %,10,6,0.8,0.5,70.0 %,83.3 %,0.6,1.9,88,267,0.2 %,0.5 %,3.1,4.8,1,1,4,5,1,1,2,5,2,1,2,3,2.3,5,7,5,1.5,9.7,0.5,2,-2481,-185,-2.5 %,-0.4 %,-1400,-185,-1.4 %,-0.4 %,-2810,-185,-2.8 %,-0.4 %,70.0 %,83.3 %,70.0 %,83.3 %,57.1 %,83.3 %,378,357,-588,-185,57.1 %,75.0 %
PXF,6d RSI PXF LT23 - L PXF,4.4 %,18.1 %,2197,9078,12.2 %,12.3 %,36.0 %,147.0 %,-0.7 %,-3.1 %,7,11,0.6,0.9,71.4 %,90.9 %,1.9,3.9,314,766,0.6 %,1.5 %,1.9,1.8,1,1,2,10,1,1,2,10,1,1,2,6,2.5,10,5,10,4.7,39.2,1.9,3.8,-745,-220,-0.7 %,-0.4 %,-434,-220,-0.4 %,-0.4 %,-44,-87,-0.0 %,-0.2 %,71.4 %,90.9 %,71.4 %,90.9 %,66.7 %,90.9 %,557,864,-295,-220,80.0 %,85.7 %
QCLN,12d RSI QCLN LT27 - L QCLN,-8.2 %,9.8 %,-4109,4941,55.2 %,5.2 %,-14.9 %,190.8 %,-6.4 %,-11.3 %,4,3,0.3,0.2,25.0 %,100.0 %,0.3,,-1027,1601,-2.1 %,3.2 %,7,3.3,2,0,1,3,2,0,1,3,3,0,0,3,0.3,,1,3,0.1,,-2.2,2.5,-6252,0,-6.3 %,0.0 %,-6252,0,-6.3 %,0.0 %,-8219,0,-8.2 %,0.0 %,25.0 %,100.0 %,25.0 %,100.0 %,25.0 %,100.0 %,516,1601,-1542,0,0.0 %,100.0 %
QID,3d RSI QID LT11 - L QID,8.4 %,24.7 %,4196,12382,22.4 %,5.2 %,37.4 %,478.1 %,-4.7 %,-3.0 %,10,4,0.8,0.3,50.0 %,100.0 %,2.3,,420,2841,0.8 %,5.7 %,4.2,2.2,3,0,4,4,3,0,4,4,2,0,3,4,1,,5,4,2.3,,1.1,6.4,-4783,0,-4.8 %,0.0 %,-4783,0,-4.8 %,0.0 %,-4783,0,-4.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1509,2841,-670,0,50.0 %,100.0 %
QLD,19d RSI QLD LT35 - L QLD,3.2 %,28.2 %,1579,14143,100.0 %,9.2 %,3.2 %,308.7 %,0.0 %,-9.9 %,1,5,0.1,0.4,100.0 %,100.0 %,,,1579,2570,3.2 %,5.1 %,2,3.6,0,0,1,5,0,0,1,5,0,0,1,4,,,1,5,,,0,3.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1579,2570,0,0,100.0 %,100.0 %
QLTA,9d RSI QLTA LT22 - L QLTA,0.4 %,4.8 %,223,2411,100.0 %,6.4 %,0.4 %,75.7 %,0.0 %,-1.2 %,1,6,0.1,0.5,100.0 %,100.0 %,,,223,393,0.4 %,0.8 %,5,1.7,0,0,1,6,0,0,1,6,0,0,1,5,,,1,6,,,0,10.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,223,393,0,0,100.0 %,100.0 %
QQQE,21d RSI QQQE LT35 - L QQQE,0.8 %,8.4 %,411,4221,100.0 %,6.0 %,0.8 %,141.3 %,0.0 %,-6.2 %,1,3,0.1,0.2,100.0 %,100.0 %,,,411,1365,0.8 %,2.7 %,3,4,0,0,1,3,0,0,1,3,0,0,1,3,,,1,3,,,0,8.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,411,1365,0,0,100.0 %,100.0 %
QQXT,3d RSI QQXT LT10 - L QQXT,0.9 %,8.8 %,468,4441,7.9 %,10.8 %,11.9 %,82.6 %,-1.6 %,-3.8 %,4,7,0.3,0.6,50.0 %,85.7 %,1.6,4.7,117,612,0.2 %,1.2 %,2.5,2.9,2,1,1,5,2,1,1,5,2,1,1,4,1,6,2,6,1.6,28.2,0.4,3.2,-1650,-158,-1.7 %,-0.3 %,-1650,-158,-1.7 %,-0.3 %,-1650,-158,-1.7 %,-0.3 %,50.0 %,85.7 %,50.0 %,85.7 %,50.0 %,85.7 %,647,740,-413,-158,50.0 %,83.3 %
QUAL,19d RSI QUAL LT35 - L QUAL,1.3 %,10.0 %,627,5033,100.0 %,9.6 %,1.3 %,105.3 %,0.0 %,-5.4 %,1,6,0.1,0.5,100.0 %,66.7 %,,6.4,627,810,1.3 %,1.6 %,1,3,0,1,1,3,0,1,1,3,0,1,1,3,,2,1,4,,12.8,0,2.3,0,-229,0.0 %,-0.5 %,0,-229,0.0 %,-0.5 %,0,-229,0.0 %,-0.5 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,627,1318,0,-206,100.0 %,66.7 %
QYLD,9d RSI QYLD LT19 - L QYLD,0.2 %,3.3 %,122,1634,100.0 %,5.2 %,0.2 %,63.1 %,0.0 %,-2.6 %,1,3,0.1,0.2,100.0 %,66.7 %,,,122,538,0.2 %,1.1 %,5,3.3,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,,0,2.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,122,808,0,0,100.0 %,66.7 %
RDVY,12d RSI RDVY LT30 - L RDVY,1.2 %,9.3 %,611,4695,7.1 %,6.4 %,17.2 %,147.3 %,0.0 %,-3.2 %,4,4,0.3,0.3,75.0 %,100.0 %,0.5,,153,1133,0.3 %,2.3 %,2,3,1,0,3,4,1,0,2,4,1,0,1,4,3,,3,4,1.5,,0.3,4.2,-2670,0,-2.7 %,0.0 %,-690,0,-0.7 %,0.0 %,-690,0,-0.7 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,100.0 %,648,1133,-1335,0,50.0 %,100.0 %
REM,20d RSI REM LT28 - L REM,7.4 %,8.4 %,3700,4217,4.9 %,5.6 %,150.8 %,151.2 %,0.0 %,-10.6 %,2,3,0.2,0.2,100.0 %,100.0 %,,,1850,1380,3.7 %,2.8 %,3,3.7,0,0,2,3,0,0,2,3,0,0,2,2,,,2,3,,,13.7,1.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1850,1380,0,0,100.0 %,100.0 %
REMX,7d RSI REMX LT20 - L REMX,9.5 %,15.1 %,4775,7581,18.8 %,7.2 %,50.9 %,211.4 %,-1.4 %,-4.4 %,6,3,0.5,0.2,66.7 %,100.0 %,3.7,,796,2405,1.6 %,4.8 %,4,3,2,0,3,3,2,0,3,3,1,0,2,3,2,,4,3,7.4,,1.5,5.7,-1494,0,-1.5 %,0.0 %,-1494,0,-1.5 %,0.0 %,-1494,0,-1.5 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1380,2405,-374,0,75.0 %,100.0 %
RING,4d RSI RING LT12 - L RING,-9.8 %,7.5 %,-4914,3766,17.4 %,5.2 %,-56.6 %,145.4 %,-5.4 %,-6.9 %,4,4,0.3,0.3,25.0 %,50.0 %,0.2,4.3,-1229,940,-2.5 %,1.9 %,5.8,2.2,2,2,1,2,2,2,1,2,2,2,1,1,0.3,1,1,2,0.1,4.3,-2.4,1.1,-8168,-1147,-8.2 %,-2.3 %,-8168,-1147,-8.2 %,-2.3 %,-8168,-1147,-8.2 %,-2.3 %,25.0 %,50.0 %,25.0 %,50.0 %,25.0 %,50.0 %,391,2454,-1768,-574,25.0 %,33.3 %
RLY,21d RSI RLY LT36 - L RLY,0.6 %,8.4 %,317,4197,9.5 %,6.4 %,6.7 %,131.7 %,-0.6 %,-2.7 %,3,5,0.2,0.4,66.7 %,100.0 %,1,,106,812,0.2 %,1.6 %,3.3,2.2,1,0,2,5,1,0,2,5,1,0,2,4,2,,2,5,2.1,,0.6,3.5,-581,0,-0.6 %,0.0 %,-581,0,-0.6 %,0.0 %,-581,0,-0.6 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,304,812,-290,0,66.7 %,100.0 %
ROBO,21d RSI ROBO LT34 - L ROBO,-0.3 %,15.2 %,-149,7642,54.4 %,9.6 %,-0.5 %,159.8 %,-4.0 %,-6.1 %,6,6,0.5,0.5,50.0 %,100.0 %,0.9,,-25,1199,-0.0 %,2.4 %,4.2,3,1,0,1,6,1,0,1,6,2,0,1,6,1,,3,6,0.9,,-0.1,4.7,-3891,0,-3.9 %,0.0 %,-1856,0,-1.9 %,0.0 %,-4035,0,-4.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,40.0 %,100.0 %,908,1199,-958,0,50.0 %,100.0 %
RPV,3d RSI RPV LT10 - L RPV,-6.5 %,12.1 %,-3271,6059,20.7 %,12.8 %,-31.6 %,95.0 %,-3.9 %,-5.1 %,5,9,0.4,0.8,40.0 %,88.9 %,0.5,1.1,-654,640,-1.3 %,1.3 %,6,2.6,2,1,1,5,2,1,1,5,1,1,1,3,0.7,8,2,8,0.3,8.6,-1,3.3,-3676,-763,-3.7 %,-1.5 %,-3676,-763,-3.7 %,-1.5 %,-6170,-763,-6.2 %,-1.5 %,40.0 %,88.9 %,40.0 %,88.9 %,40.0 %,88.9 %,826,816,-1641,-763,50.0 %,85.7 %
