,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2022 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIBR,8d RSI CIBR LT27 - L CIBR,2.3 %,11.4 %,1129,5692,15.2 %,5.6 %,14.9 %,204.9 %,-2.7 %,-4.9 %,5,4,0.4,0.3,60.0 %,100.0 %,1.2,,226,1368,0.5 %,2.7 %,4.6,2.5,2,0,2,4,2,0,2,4,1,0,1,3,1.5,,3,4,1.8,,0.5,6.6,-2803,0,-2.8 %,0.0 %,-2803,0,-2.8 %,0.0 %,-2782,0,-2.8 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,844,1368,-701,0,66.7 %,100.0 %
CMF,18d RSI CMF LT28 - L CMF,-8.3 %,0.1 %,-4148,53,42.2 %,7.9 %,-19.7 %,1.4 %,-7.1 %,-0.7 %,7,5,0.6,0.4,14.3 %,60.0 %,0,0.8,-593,11,-1.2 %,0.0 %,10,3,3,1,1,3,6,1,0,2,4,1,0,2,0.2,1.5,1,3,0,1.2,-2.4,0.2,-6172,-208,-6.2 %,-0.4 %,-8295,-208,-8.3 %,-0.4 %,-8295,-208,-8.3 %,-0.4 %,14.3 %,60.0 %,14.3 %,60.0 %,0.0 %,50.0 %,28,109,-696,-136,0.0 %,50.0 %
COLO,6d RSI COLO LT15 - L COLO,-12.4 %,6.2 %,-6184,3102,37.5 %,7.9 %,-33.0 %,78.2 %,-11.2 %,-3.4 %,4,5,0.3,0.4,50.0 %,80.0 %,0.3,0.9,-1546,615,-3.1 %,1.2 %,9,3,2,1,2,3,2,1,2,3,2,1,1,3,1,4,2,4,0.3,3.4,-1.1,1.4,-16575,-1261,-16.6 %,-2.5 %,-16575,-1261,-16.6 %,-2.5 %,-16575,-133,-16.6 %,-0.3 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,1052,1084,-4144,-1261,33.3 %,75.0 %
COMT,3d RSI COMT LT10 - L COMT,2.1 %,7.4 %,1037,3700,14.2 %,6.3 %,14.6 %,116.5 %,0.0 %,-3.3 %,4,4,0.3,0.3,75.0 %,100.0 %,0.6,,259,901,0.5 %,1.8 %,3.2,3,1,0,3,4,1,0,3,4,1,0,3,4,3,,3,4,1.9,,0.6,6.4,-2197,0,-2.2 %,0.0 %,-2197,0,-2.2 %,0.0 %,-2197,0,-2.2 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,712,901,-1099,0,75.0 %,100.0 %
COPX,4d RSI COPX LT13 - L COPX,1.4 %,16.0 %,713,8000,21.1 %,5.6 %,6.8 %,288.0 %,-8.9 %,-6.0 %,5,5,0.4,0.4,60.0 %,80.0 %,0.8,2.2,143,1523,0.3 %,3.0 %,3.6,1.8,1,1,2,2,1,1,2,2,1,1,2,2,1.5,4,3,4,1.1,8.8,0.1,2.6,-8735,-982,-8.7 %,-2.0 %,-8735,-982,-8.7 %,-2.0 %,-8735,-982,-8.7 %,-2.0 %,60.0 %,80.0 %,60.0 %,80.0 %,60.0 %,80.0 %,2045,2149,-2711,-982,60.0 %,80.0 %
CORN,4d RSI CORN LT16 - L CORN,-1.8 %,17.7 %,-883,8855,16.0 %,5.6 %,-11.0 %,318.8 %,-7.5 %,-2.1 %,4,5,0.3,0.4,75.0 %,100.0 %,0.3,,-221,1670,-0.4 %,3.3 %,5,1.8,1,0,2,5,1,0,2,5,1,0,2,5,3,,3,5,0.8,,-0.2,3.3,-7801,0,-7.8 %,0.0 %,-7801,0,-7.8 %,0.0 %,-7801,0,-7.8 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1006,1670,-3901,0,75.0 %,100.0 %
COWZ,21d RSI COWZ LT46 - L COWZ,11.5 %,8.5 %,5746,4240,32.2 %,6.0 %,35.7 %,142.5 %,-8.2 %,-1.6 %,16,5,1.3,0.4,68.8 %,100.0 %,0.8,,359,822,0.7 %,1.6 %,3.6,2,2,0,6,5,3,0,6,5,3,0,4,4,2.2,,11,5,1.7,,1,4.6,-5288,0,-5.3 %,0.0 %,-8152,0,-8.2 %,0.0 %,-9448,0,-9.4 %,0.0 %,68.8 %,100.0 %,68.8 %,100.0 %,66.7 %,100.0 %,1261,822,-1626,0,66.7 %,100.0 %
CPER,21d RSI CPER LT42 - L CPER,-17.3 %,5.5 %,-8639,2746,59.3 %,6.0 %,-29.1 %,92.3 %,-24.3 %,-2.2 %,14,4,1.2,0.3,71.4 %,100.0 %,0.2,,-617,674,-1.2 %,1.4 %,3.6,2.8,2,0,8,4,2,0,4,4,2,0,2,3,2.5,,10,4,0.5,,-0.9,3.8,-21897,0,-21.9 %,0.0 %,-20187,0,-20.2 %,0.0 %,-25643,0,-25.6 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,55.6 %,100.0 %,711,674,-3936,0,50.0 %,100.0 %
CQQQ,12d RSI CQQQ LT25 - L CQQQ,14.9 %,22.4 %,7454,11211,14.3 %,5.6 %,104.4 %,403.6 %,-1.6 %,-1.9 %,5,5,0.4,0.4,80.0 %,100.0 %,2.3,,1491,2068,3.0 %,4.1 %,3.6,1.8,1,0,2,5,1,0,2,5,1,0,1,4,4,,4,5,9.3,,1.9,8,-1799,0,-1.8 %,0.0 %,-1799,0,-1.8 %,0.0 %,-1799,0,-1.8 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,2088,2068,-900,0,66.7 %,100.0 %
CWB,18d RSI CWB LT37 - L CWB,13.8 %,8.0 %,6918,3995,34.1 %,6.8 %,40.5 %,118.5 %,-4.5 %,-3.7 %,15,5,1.2,0.4,80.0 %,80.0 %,0.6,9.6,461,779,0.9 %,1.6 %,3.5,2.4,1,1,6,2,1,1,5,2,1,0,6,3,4,4,12,4,2.5,38.3,1.6,2.7,-4885,-104,-4.9 %,-0.2 %,-4885,-104,-4.9 %,-0.2 %,-2911,0,-2.9 %,0.0 %,80.0 %,80.0 %,80.0 %,80.0 %,78.6 %,80.0 %,960,1000,-1535,-104,85.7 %,100.0 %
CWI,21d RSI CWI LT44 - L CWI,-2.1 %,12.8 %,-1039,6401,57.4 %,12.7 %,-3.6 %,100.8 %,-9.2 %,-1.6 %,23,11,1.9,0.9,52.2 %,90.9 %,0.8,2.9,-45,552,-0.1 %,1.1 %,3.7,1.9,3,1,2,5,3,0,2,10,2,0,2,5,1.1,10,12,10,0.9,29,-0.2,4.6,-7260,-217,-7.3 %,-0.4 %,-7260,0,-7.3 %,0.0 %,-8517,0,-8.5 %,0.0 %,52.2 %,90.9 %,52.2 %,90.9 %,45.0 %,100.0 %,889,629,-1064,-217,55.6 %,100.0 %
CXSE,6d RSI CXSE LT21 - L CXSE,10.3 %,23.8 %,5170,11887,20.1 %,13.1 %,51.4 %,181.6 %,-1.6 %,-7.1 %,8,10,0.7,0.8,75.0 %,80.0 %,0.8,12.4,646,1084,1.3 %,2.2 %,3.2,2.3,1,1,3,6,1,1,3,6,1,1,3,3,3,4,6,8,2.4,49.4,1,4.4,-5900,-124,-5.9 %,-0.2 %,-5900,-124,-5.9 %,-0.2 %,-1695,-100,-1.7 %,-0.2 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,1495,1383,-1899,-112,80.0 %,83.3 %
DBA,21d RSI DBA LT48 - L DBA,-7.8 %,13.5 %,-3925,6765,66.9 %,13.1 %,-11.7 %,103.3 %,-11.4 %,-3.0 %,18,9,1.5,0.8,55.6 %,88.9 %,0.4,13.3,-218,712,-0.4 %,1.4 %,5,2.7,3,1,3,6,4,1,3,5,1,0,2,5,1.2,8,10,8,0.5,106.2,-0.9,4.4,-11646,-61,-11.6 %,-0.1 %,-11239,-61,-11.2 %,-0.1 %,-10901,0,-10.9 %,0.0 %,55.6 %,88.9 %,55.6 %,88.9 %,50.0 %,87.5 %,345,809,-922,-61,57.1 %,100.0 %
DBB,21d RSI DBB LT44 - L DBB,-7.9 %,9.7 %,-3928,4832,67.6 %,7.1 %,-11.6 %,135.3 %,-20.6 %,-0.8 %,23,6,1.9,0.5,60.9 %,100.0 %,0.5,,-171,776,-0.3 %,1.6 %,2.9,2,5,0,6,6,4,0,4,5,2,0,2,4,1.6,,14,6,0.8,,-0.5,5,-21901,0,-21.9 %,0.0 %,-21901,0,-21.9 %,0.0 %,-13774,0,-13.8 %,0.0 %,60.9 %,100.0 %,60.9 %,100.0 %,55.6 %,100.0 %,937,776,-1894,0,57.1 %,100.0 %
DBC,5d RSI DBC LT18 - L DBC,-2.7 %,9.1 %,-1364,4562,21.1 %,5.6 %,-12.9 %,164.2 %,-3.8 %,-2.4 %,3,4,0.2,0.3,33.3 %,100.0 %,0.7,,-455,1105,-0.9 %,2.2 %,3.7,2.5,2,0,1,4,2,0,1,4,2,0,1,4,0.5,,1,4,0.3,,-0.7,5.2,-4164,0,-4.2 %,0.0 %,-4164,0,-4.2 %,0.0 %,-4164,0,-4.2 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,717,1105,-1041,0,33.3 %,100.0 %
DBEF,10d RSI DBEF LT37 - L DBEF,9.9 %,6.7 %,4958,3354,25.0 %,6.8 %,39.7 %,99.4 %,-2.6 %,-1.7 %,13,6,1.1,0.5,69.2 %,100.0 %,1.2,,381,544,0.8 %,1.1 %,3.5,1.8,2,0,5,6,2,0,4,5,1,0,3,5,2.2,,9,6,2.8,,1.6,8.2,-2887,0,-2.9 %,0.0 %,-2887,0,-2.9 %,0.0 %,-2887,0,-2.9 %,0.0 %,69.2 %,100.0 %,69.2 %,100.0 %,66.7 %,100.0 %,857,544,-689,0,66.7 %,100.0 %
DBO,3d RSI DBO LT11 - L DBO,13.1 %,16.5 %,6574,8231,11.4 %,6.3 %,115.5 %,259.3 %,0.0 %,-4.7 %,4,4,0.3,0.3,100.0 %,100.0 %,,,1644,1955,3.3 %,3.9 %,2.5,3,0,0,4,4,0,0,4,4,0,0,3,4,,,4,4,,,4.3,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1644,1955,0,0,100.0 %,100.0 %
DDM,17d RSI DDM LT38 - L DDM,25.7 %,19.5 %,12845,9763,31.4 %,6.8 %,81.8 %,289.4 %,-5.4 %,-3.0 %,13,4,1.1,0.3,76.9 %,100.0 %,1.4,,988,2281,2.0 %,4.6 %,3.5,3.2,1,0,4,4,1,0,4,4,1,0,5,4,3.3,,10,4,4.6,,2.2,13.1,-6745,0,-6.7 %,0.0 %,-6745,0,-6.7 %,0.0 %,-3694,0,-3.7 %,0.0 %,76.9 %,100.0 %,76.9 %,100.0 %,83.3 %,100.0 %,1640,2281,-1185,0,85.7 %,100.0 %
DDWM,5d RSI DDWM LT21 - L DDWM,8.1 %,4.6 %,4041,2307,21.5 %,5.2 %,37.5 %,89.5 %,-1.4 %,-1.7 %,9,4,0.8,0.3,66.7 %,100.0 %,2.1,,449,567,0.9 %,1.1 %,3.1,2.2,2,0,4,4,2,0,4,4,2,0,4,4,2,,6,4,4.3,,1.8,6,-991,0,-1.0 %,0.0 %,-991,0,-1.0 %,0.0 %,-991,0,-1.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,880,567,-414,0,62.5 %,100.0 %
DEM,4d RSI DEM LT14 - L DEM,0.8 %,6.1 %,406,3068,15.8 %,5.6 %,5.1 %,110.4 %,-3.7 %,-0.7 %,8,6,0.7,0.5,62.5 %,100.0 %,0.7,,51,499,0.1 %,1.0 %,3.2,1.3,2,0,2,6,2,0,2,6,2,0,2,6,1.7,,5,6,1.2,,0.2,8.3,-3746,0,-3.7 %,0.0 %,-3746,0,-3.7 %,0.0 %,-3746,0,-3.7 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,546,499,-775,0,57.1 %,100.0 %
DES,9d RSI DES LT29 - L DES,4.1 %,12.1 %,2057,6038,15.0 %,5.6 %,27.4 %,217.3 %,-3.2 %,-1.2 %,8,5,0.7,0.4,75.0 %,100.0 %,0.7,,257,1154,0.5 %,2.3 %,3.2,1.8,2,0,4,5,2,0,4,5,1,0,3,4,3,,6,5,2.2,,1,6.9,-3317,0,-3.3 %,0.0 %,-3317,0,-3.3 %,0.0 %,-3317,0,-3.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,619,1154,-829,0,83.3 %,100.0 %
DFEN,15d RSI DFEN LT37 - L DFEN,12.4 %,50.5 %,6178,25240,19.7 %,7.9 %,62.8 %,636.0 %,-8.6 %,-13.6 %,8,6,0.7,0.5,62.5 %,100.0 %,1.3,,772,3573,1.5 %,7.2 %,3.2,2.3,3,0,4,6,3,0,4,6,2,0,2,5,1.7,,5,6,2.2,,0.9,3.8,-10001,0,-10.0 %,0.0 %,-10001,0,-10.0 %,0.0 %,-8923,0,-8.9 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,2236,3573,-1667,0,60.0 %,100.0 %
DGRO,14d RSI DGRO LT36 - L DGRO,8.8 %,8.8 %,4386,4383,25.7 %,6.3 %,34.2 %,138.1 %,-2.5 %,-1.2 %,9,4,0.8,0.3,77.8 %,100.0 %,1.1,,487,1062,1.0 %,2.1 %,4.2,3,1,0,5,4,1,0,5,4,1,0,4,4,3.5,,7,4,3.9,,1.8,9.5,-2734,0,-2.7 %,0.0 %,-2734,0,-2.7 %,0.0 %,-279,0,-0.3 %,0.0 %,77.8 %,100.0 %,77.8 %,100.0 %,77.8 %,100.0 %,842,1062,-753,0,71.4 %,100.0 %
DGRW,9d RSI DGRW LT28 - L DGRW,1.4 %,7.6 %,703,3783,16.9 %,6.3 %,8.3 %,119.2 %,-1.9 %,-1.4 %,5,4,0.4,0.3,40.0 %,100.0 %,2.5,,141,921,0.3 %,1.8 %,4.8,3,1,0,1,4,1,0,1,4,1,0,1,4,0.7,,2,4,1.7,,0.4,7.3,-2015,0,-2.0 %,0.0 %,-2015,0,-2.0 %,0.0 %,-2015,0,-2.0 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,864,921,-342,0,40.0 %,100.0 %
DGS,3d RSI DGS LT11 - L DGS,3.7 %,7.4 %,1859,3710,21.2 %,7.9 %,17.5 %,93.5 %,-2.6 %,-0.5 %,9,7,0.8,0.6,66.7 %,100.0 %,0.8,,207,516,0.4 %,1.0 %,3.1,1.9,1,0,3,7,1,0,3,6,1,0,3,6,2,,6,7,1.6,,0.7,3,-2735,0,-2.7 %,0.0 %,-2735,0,-2.7 %,0.0 %,-2735,0,-2.7 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,821,516,-1022,0,66.7 %,100.0 %
DIA,18d RSI DIA LT39 - L DIA,10.1 %,9.5 %,5059,4764,32.5 %,6.8 %,31.2 %,141.2 %,-3.1 %,-1.5 %,12,4,1,0.3,83.3 %,100.0 %,0.8,,422,1151,0.8 %,2.3 %,4,3.2,1,0,5,4,1,0,4,4,1,0,5,4,5,,10,4,3.9,,1.8,12.7,-3351,0,-3.4 %,0.0 %,-3351,0,-3.4 %,0.0 %,-1849,0,-1.8 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,81.8 %,100.0 %,679,1151,-866,0,85.7 %,100.0 %
DIV,12d RSI DIV LT38 - L DIV,0.4 %,7.4 %,188,3708,24.6 %,6.0 %,1.5 %,124.6 %,-5.8 %,-1.1 %,12,5,1,0.4,75.0 %,100.0 %,0.3,,16,721,0.0 %,1.4 %,3.7,2,1,0,3,5,1,0,3,5,2,0,3,4,3,,9,5,1,,0.1,18.5,-5798,0,-5.8 %,0.0 %,-5798,0,-5.8 %,0.0 %,-5953,0,-6.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,72.7 %,100.0 %,541,721,-1562,0,71.4 %,100.0 %
DIVB,9d RSI DIVB LT33 - L DIVB,0.5 %,6.5 %,234,3251,29.0 %,6.3 %,1.6 %,102.4 %,-7.0 %,-1.0 %,10,5,0.8,0.4,60.0 %,100.0 %,0.7,,23,635,0.0 %,1.3 %,4.1,2.2,3,0,5,5,3,0,5,5,2,0,4,4,1.5,,6,5,1.1,,0.1,5.1,-7454,0,-7.5 %,0.0 %,-7454,0,-7.5 %,0.0 %,-7454,0,-7.5 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,676,635,-955,0,62.5 %,100.0 %
DIVI,3d RSI DIVI LT12 - L DIVI,-4.5 %,4.4 %,-2263,2186,20.7 %,6.8 %,-21.9 %,64.8 %,-6.5 %,-1.8 %,8,6,0.7,0.5,50.0 %,100.0 %,0.4,,-283,358,-0.6 %,0.7 %,3.4,1.8,3,0,3,6,3,0,3,6,2,0,2,5,1,,4,6,0.4,,-1,11.2,-6607,0,-6.6 %,0.0 %,-6607,0,-6.6 %,0.0 %,-6607,0,-6.6 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,308,358,-874,0,50.0 %,100.0 %
DIVO,19d RSI DIVO LT43 - L DIVO,11.2 %,4.6 %,5618,2322,41.1 %,6.8 %,27.3 %,68.8 %,-3.1 %,-2.4 %,16,4,1.3,0.3,87.5 %,100.0 %,0.4,,351,574,0.7 %,1.1 %,3.8,3.2,1,0,9,4,1,0,9,4,1,0,5,4,7,,14,4,2.8,,1.7,2.1,-3495,0,-3.5 %,0.0 %,-3495,0,-3.5 %,0.0 %,-1918,0,-1.9 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,86.7 %,100.0 %,628,574,-1588,0,77.8 %,100.0 %
DLN,8d RSI DLN LT31 - L DLN,2.3 %,9.6 %,1143,4781,22.8 %,7.5 %,10.0 %,126.8 %,-3.1 %,-1.1 %,7,5,0.6,0.4,57.1 %,100.0 %,1.3,,163,922,0.3 %,1.8 %,4.7,2.8,3,0,4,5,3,0,4,5,3,0,4,5,1.3,,4,5,1.7,,0.6,13.1,-3225,0,-3.2 %,0.0 %,-3225,0,-3.2 %,0.0 %,-3225,0,-3.2 %,0.0 %,57.1 %,100.0 %,57.1 %,100.0 %,57.1 %,100.0 %,689,922,-538,0,57.1 %,100.0 %
DOG,6d RSI DOG LT19 - L DOG,-0.2 %,5.8 %,-114,2920,18.6 %,6.8 %,-1.2 %,86.6 %,-0.3 %,-1.2 %,2,5,0.2,0.4,50.0 %,80.0 %,0.3,11.1,-57,575,-0.1 %,1.1 %,4.5,2.4,1,1,1,2,1,1,1,2,1,1,1,2,1,4,1,4,0.3,44.5,-0.7,2.1,-333,-66,-0.3 %,-0.1 %,-333,-66,-0.3 %,-0.1 %,-333,-66,-0.3 %,-0.1 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,52,735,-166,-66,50.0 %,80.0 %
DON,15d RSI DON LT39 - L DON,13.0 %,11.7 %,6490,5825,18.8 %,5.6 %,68.9 %,209.7 %,-3.1 %,-1.4 %,11,5,0.9,0.4,81.8 %,100.0 %,0.7,,590,1115,1.2 %,2.2 %,3,1.8,1,0,5,5,1,0,7,5,1,0,6,4,4.5,,9,5,3.2,,1.9,7,-3488,0,-3.5 %,0.0 %,-3488,0,-3.5 %,0.0 %,-3488,0,-3.5 %,0.0 %,81.8 %,100.0 %,81.8 %,100.0 %,90.0 %,100.0 %,1042,1115,-1443,0,88.9 %,100.0 %
DRIP,19d RSI DRIP LT31 - L DRIP,10.7 %,52.4 %,5330,26178,14.5 %,8.7 %,73.3 %,599.7 %,0.0 %,-11.5 %,2,6,0.2,0.5,100.0 %,100.0 %,,,2665,3657,5.3 %,7.3 %,3,2.7,0,0,2,6,0,0,2,6,0,0,2,4,,,2,6,,,10.6,5.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2665,3657,0,0,100.0 %,100.0 %
DRN,3d RSI DRN LT14 - L DRN,-12.7 %,28.7 %,-6373,14331,25.9 %,5.6 %,-49.2 %,515.9 %,-25.1 %,-5.2 %,12,5,1,0.4,66.7 %,100.0 %,0.4,,-531,2602,-1.1 %,5.2 %,4.2,1.8,2,0,3,5,2,0,3,5,1,0,3,4,2,,8,5,0.7,,-0.4,4.4,-12304,0,-12.3 %,0.0 %,-12304,0,-12.3 %,0.0 %,-20198,0,-20.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2133,2602,-5859,0,66.7 %,100.0 %
DRV,5d RSI DRV LT10 - L DRV,1.7 %,2.6 %,854,1304,100.0 %,5.6 %,1.7 %,46.9 %,0.0 %,-3.4 %,1,3,0.1,0.2,100.0 %,100.0 %,,,854,432,1.7 %,0.9 %,2,3.7,0,0,1,3,0,0,1,3,0,0,1,3,,,1,3,,,0,2.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,854,432,0,0,100.0 %,100.0 %
DSI,3d RSI DSI LT10 - L DSI,5.7 %,6.4 %,2839,3194,15.3 %,5.2 %,37.0 %,123.8 %,-0.6 %,-0.5 %,6,5,0.5,0.4,66.7 %,100.0 %,3.1,,473,623,0.9 %,1.2 %,3.7,1.6,1,0,3,5,1,0,3,5,0,0,4,4,2,,4,5,6.1,,1.5,8.8,-672,0,-0.7 %,0.0 %,-672,0,-0.7 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,848,623,-276,0,100.0 %,100.0 %
DUST,19d RSI DUST LT36 - L DUST,12.8 %,22.7 %,6424,11364,17.3 %,9.5 %,74.2 %,238.7 %,-12.7 %,-4.7 %,8,5,0.7,0.4,87.5 %,100.0 %,0.3,,803,2106,1.6 %,4.2 %,3.2,3.8,1,0,6,5,1,0,6,4,1,0,3,4,7,,7,5,2,,0.8,3.7,-13167,0,-13.2 %,0.0 %,-13167,0,-13.2 %,0.0 %,-9363,0,-9.4 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,1858,2106,-6583,0,80.0 %,100.0 %
DVY,20d RSI DVY LT43 - L DVY,7.8 %,13.2 %,3887,6625,31.2 %,7.9 %,24.9 %,167.0 %,-5.1 %,-0.7 %,13,7,1.1,0.6,76.9 %,100.0 %,0.6,,299,898,0.6 %,1.8 %,2.9,1.9,1,0,3,7,1,0,5,6,1,0,5,4,3.3,,10,7,1.9,,1,6.8,-5567,0,-5.6 %,0.0 %,-5567,0,-5.6 %,0.0 %,-2362,0,-2.4 %,0.0 %,76.9 %,100.0 %,76.9 %,100.0 %,83.3 %,100.0 %,805,898,-1388,0,83.3 %,100.0 %
DVYE,8d RSI DVYE LT23 - L DVYE,2.7 %,7.2 %,1331,3611,23.4 %,5.2 %,11.4 %,140.0 %,-1.7 %,-0.8 %,9,4,0.8,0.3,66.7 %,100.0 %,0.7,,148,881,0.3 %,1.8 %,2.9,2.2,1,0,5,4,1,0,5,4,2,0,3,3,2,,6,4,1.4,,0.5,3.8,-3102,0,-3.1 %,0.0 %,-3102,0,-3.1 %,0.0 %,-4127,0,-4.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,716,881,-988,0,50.0 %,100.0 %
DXD,4d RSI DXD LT11 - L DXD,4.6 %,13.3 %,2304,6665,16.9 %,9.9 %,27.2 %,134.4 %,0.0 %,-3.3 %,2,6,0.2,0.5,100.0 %,100.0 %,,,1152,1057,2.3 %,2.1 %,4,3.2,0,0,2,6,0,0,2,6,0,0,2,6,,,2,6,,,1.5,4.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1152,1057,0,0,100.0 %,100.0 %
DXJ,21d RSI DXJ LT48 - L DXJ,15.7 %,22.6 %,7846,11288,32.2 %,19.4 %,48.7 %,116.1 %,-4.6 %,-2.6 %,18,18,1.5,1.5,83.3 %,88.9 %,0.7,3.1,436,571,0.9 %,1.1 %,3.2,1.7,1,1,10,7,1,1,10,7,1,0,7,7,5,8,15,16,3.3,24.4,1.9,5.1,-4617,-343,-4.6 %,-0.7 %,-4617,-343,-4.6 %,-0.7 %,-1783,0,-1.8 %,0.0 %,83.3 %,88.9 %,83.3 %,88.9 %,83.3 %,87.5 %,753,670,-1152,-219,80.0 %,100.0 %
EBND,20d RSI EBND LT29 - L EBND,2.4 %,1.9 %,1189,926,9.9 %,5.6 %,23.9 %,33.4 %,0.0 %,-1.6 %,4,4,0.3,0.3,100.0 %,75.0 %,,1.6,297,231,0.6 %,0.5 %,2.8,2.5,0,1,4,3,0,1,4,3,0,1,3,2,,3,4,3,,4.8,3.1,1.6,0,-244,0.0 %,-0.5 %,0,-244,0.0 %,-0.5 %,0,-244,0.0 %,-0.5 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,297,389,0,-244,100.0 %,66.7 %
ECH,4d RSI ECH LT17 - L ECH,6.6 %,14.4 %,3282,7206,28.5 %,15.5 %,23.1 %,93.1 %,-3.9 %,-6.5 %,7,9,0.6,0.8,85.7 %,66.7 %,0.4,2.4,469,766,0.9 %,1.5 %,3.6,3.3,1,1,6,2,1,1,6,2,1,1,4,3,6,2,6,6,2.5,4.7,1.1,2,-4348,-1592,-4.3 %,-3.2 %,-4348,-1592,-4.3 %,-3.2 %,-4348,-1592,-4.3 %,-3.2 %,85.7 %,66.7 %,85.7 %,66.7 %,85.7 %,66.7 %,909,1459,-2174,-619,80.0 %,83.3 %
EDC,5d RSI EDC LT13 - L EDC,4.4 %,34.4 %,2181,17192,9.3 %,7.1 %,47.1 %,481.4 %,-4.7 %,-5.7 %,3,5,0.2,0.4,66.7 %,100.0 %,0.9,,727,3050,1.5 %,6.1 %,3.7,2.6,1,0,2,5,1,0,2,5,1,0,2,4,2,,2,5,1.9,,0.4,8.7,-5126,0,-5.1 %,0.0 %,-5126,0,-5.1 %,0.0 %,-5126,0,-5.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2372,3050,-2563,0,66.7 %,100.0 %
EDIV,10d RSI EDIV LT35 - L EDIV,-10.8 %,8.3 %,-5400,4171,42.9 %,7.5 %,-25.2 %,110.7 %,-14.3 %,-0.4 %,15,7,1.2,0.6,40.0 %,100.0 %,0.6,,-360,576,-0.7 %,1.1 %,3.7,1.7,5,0,2,7,5,0,2,7,4,0,1,4,0.7,,6,7,0.4,,-1.3,5.5,-9159,0,-9.2 %,0.0 %,-9159,0,-9.2 %,0.0 %,-6517,0,-6.5 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,638,576,-1026,0,25.0 %,100.0 %
EDV,4d RSI EDV LT10 - L EDV,1.1 %,2.7 %,546,1358,10.6 %,5.6 %,10.3 %,48.9 %,-0.1 %,-5.1 %,3,3,0.2,0.2,33.3 %,66.7 %,3.2,6,182,450,0.4 %,0.9 %,3.7,3.7,1,1,1,2,1,1,1,2,1,1,1,1,0.5,2,1,2,1.6,12.1,0.3,1.9,-1811,-122,-1.8 %,-0.2 %,-1811,-122,-1.8 %,-0.2 %,-1811,-122,-1.8 %,-0.2 %,33.3 %,66.7 %,33.3 %,66.7 %,33.3 %,66.7 %,1481,736,-467,-122,33.3 %,50.0 %
