,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2021 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFF,3d RSI PFF LT11 - L PFF,3.0 %,23.9 %,1484,11883,13.7 %,9.5 %,21.7 %,250.5 %,-0.6 %,-10.6 %,6,7,0.5,0.6,66.7 %,85.7 %,1.7,2.2,247,1600,0.5 %,3.2 %,4.2,2.4,1,1,2,6,1,1,2,6,1,0,2,4,2,6,4,6,3.5,12.9,1.5,1.9,-604,-941,-0.6 %,-1.9 %,-604,-941,-0.6 %,-1.9 %,-604,0,-0.6 %,0.0 %,66.7 %,85.7 %,66.7 %,85.7 %,66.7 %,85.7 %,521,2024,-301,-941,66.7 %,100.0 %
PHYS,13d RSI PHYS LT38 - L PHYS,3.6 %,8.6 %,1807,4260,23.4 %,9.5 %,15.5 %,89.8 %,-3.5 %,-7.0 %,13,7,1.1,0.6,76.9 %,85.7 %,0.5,2.7,139,597,0.3 %,1.2 %,3.1,2.4,1,1,4,6,1,1,4,6,1,1,4,4,3.3,6,10,6,1.7,16,0.7,1.8,-3706,-278,-3.7 %,-0.6 %,-2996,-278,-3.0 %,-0.6 %,-3706,-278,-3.7 %,-0.6 %,76.9 %,85.7 %,76.9 %,85.7 %,81.8 %,85.7 %,442,743,-871,-278,87.5 %,80.0 %
PICK,8d RSI PICK LT21 - L PICK,5.0 %,14.1 %,2509,6996,12.9 %,5.1 %,39.0 %,272.3 %,0.0 %,-11.3 %,3,4,0.2,0.3,100.0 %,75.0 %,,1.1,836,1763,1.7 %,3.5 %,2,2.2,0,1,3,2,0,1,3,1,0,0,3,2,,3,3,3,,3.2,3.4,1.2,0,-3167,0.0 %,-6.3 %,0,-3167,0.0 %,-6.3 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,836,3407,0,-3167,100.0 %,100.0 %
PPA,3d RSI PPA LT10 - L PPA,8.0 %,11.8 %,4014,5898,13.4 %,8.7 %,59.9 %,135.7 %,-2.8 %,-13.5 %,7,5,0.6,0.4,85.7 %,80.0 %,0.6,0.7,573,1198,1.1 %,2.4 %,3.1,3.4,1,1,6,4,1,1,6,4,1,1,5,3,6,4,6,4,3.6,2.6,1.6,1,-3075,-3687,-3.1 %,-7.4 %,-3075,-3687,-3.1 %,-7.4 %,-3075,-145,-3.1 %,-0.3 %,85.7 %,80.0 %,85.7 %,80.0 %,85.7 %,80.0 %,925,2419,-1538,-3687,83.3 %,75.0 %
PPH,14d RSI PPH LT32 - L PPH,1.3 %,29.4 %,645,14664,19.3 %,5.1 %,6.7 %,570.8 %,-0.3 %,-4.7 %,2,6,0.2,0.5,50.0 %,100.0 %,5.1,,323,2208,0.6 %,4.4 %,4.5,1.2,1,0,1,6,1,0,1,5,1,0,1,2,1,,1,6,5.1,,1,5.2,-313,0,-0.3 %,0.0 %,-313,0,-0.3 %,0.0 %,-313,0,-0.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,801,2208,-156,0,50.0 %,100.0 %
PRF,3d RSI PRF LT20 - L PRF,7.3 %,41.9 %,3636,20865,18.5 %,19.8 %,39.4 %,211.2 %,-2.7 %,-12.2 %,10,14,0.8,1.2,70.0 %,71.4 %,1.4,2.4,364,1303,0.7 %,2.6 %,3.3,2.6,2,2,3,8,2,2,3,7,2,1,3,6,2.3,2.5,7,10,3.3,5.9,1.5,2.5,-1393,-725,-1.4 %,-1.4 %,-1393,-725,-1.4 %,-1.4 %,-1393,-430,-1.4 %,-0.9 %,70.0 %,71.4 %,70.0 %,71.4 %,70.0 %,69.2 %,741,2195,-518,-926,66.7 %,77.8 %
PSI,5d RSI PSI LT21 - L PSI,19.2 %,27.0 %,9588,13436,13.7 %,6.3 %,139.6 %,424.9 %,0.0 %,-9.0 %,7,5,0.6,0.4,100.0 %,100.0 %,,,1370,2469,2.7 %,4.9 %,2.6,2.2,0,0,7,5,0,0,7,4,0,0,5,3,,,7,5,,,7.5,3.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1370,2469,0,0,100.0 %,100.0 %
PSQ,10d RSI PSQ LT20 - L PSQ,-0.4 %,6.8 %,-181,3401,10.8 %,5.9 %,-3.4 %,114.7 %,-0.5 %,-2.7 %,2,3,0.2,0.2,50.0 %,66.7 %,0.3,5.2,-91,1127,-0.2 %,2.2 %,3.5,4,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,0.3,10.4,-0.7,1.7,-538,-358,-0.5 %,-0.7 %,-538,-358,-0.5 %,-0.7 %,-538,-358,-0.5 %,-0.7 %,50.0 %,66.7 %,50.0 %,66.7 %,50.0 %,66.7 %,88,1869,-269,-358,50.0 %,66.7 %
PWZ,21d RSI PWZ LT43 - L PWZ,-0.7 %,0.8 %,-347,396,38.4 %,22.9 %,-1.8 %,3.5 %,-0.7 %,-10.9 %,6,7,0.5,0.6,66.7 %,71.4 %,0.3,0.5,-58,67,-0.1 %,0.1 %,10.7,7.3,1,1,3,4,1,2,3,4,1,2,1,4,2,2.5,4,5,0.6,1.2,-0.4,0.2,-1251,-2026,-1.3 %,-4.0 %,-1251,-1237,-1.3 %,-2.5 %,-698,-1237,-0.7 %,-2.5 %,66.7 %,71.4 %,66.7 %,71.4 %,66.7 %,66.7 %,157,590,-487,-1241,50.0 %,66.7 %
PXF,4d RSI PXF LT11 - L PXF,-0.0 %,0.9 %,-13,474,11.5 %,6.3 %,-0.2 %,15.0 %,-1.5 %,-7.4 %,2,4,0.2,0.3,50.0 %,75.0 %,1,0.4,-6,134,-0.0 %,0.3 %,5.5,3,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,3,1,1.3,0,0.2,-1525,-1962,-1.5 %,-3.9 %,-1525,-1962,-1.5 %,-3.9 %,-1525,-1962,-1.5 %,-3.9 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,750,833,-763,-1962,50.0 %,75.0 %
PXH,10d RSI PXH LT25 - L PXH,1.2 %,22.4 %,612,11139,100.0 %,5.5 %,1.2 %,402.6 %,0.0 %,-6.0 %,1,5,0.1,0.4,100.0 %,80.0 %,,5.5,612,2084,1.2 %,4.2 %,1,1.8,0,1,1,3,0,1,1,2,0,0,1,2,,4,1,4,,22.1,0,2.9,0,-494,0.0 %,-1.0 %,0,-494,0.0 %,-1.0 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,612,2729,0,-494,100.0 %,100.0 %
QAI,6d RSI QAI LT18 - L QAI,1.7 %,5.1 %,848,2556,7.4 %,5.1 %,23.0 %,99.5 %,0.0 %,-1.8 %,4,4,0.3,0.3,100.0 %,75.0 %,,3.8,212,633,0.4 %,1.3 %,2.8,2.2,0,1,4,3,0,1,4,2,0,0,4,1,,3,4,3,,11.5,2.9,2.1,0,-240,0.0 %,-0.5 %,0,-240,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,212,924,0,-240,100.0 %,100.0 %
QLTA,4d RSI QLTA LT13 - L QLTA,3.7 %,0.3 %,1838,166,10.9 %,5.5 %,33.8 %,6.0 %,0.0 %,-11.5 %,6,3,0.5,0.2,100.0 %,66.7 %,,0.8,306,56,0.6 %,0.1 %,2.5,3.7,0,1,6,2,0,1,6,2,0,1,6,2,,2,6,2,,1.7,4.4,0.4,0,-242,0.0 %,-0.5 %,0,-242,0.0 %,-0.5 %,0,-242,0.0 %,-0.5 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,306,205,0,-242,100.0 %,66.7 %
QQQ,13d RSI QQQ LT32 - L QQQ,1.4 %,30.9 %,701,15371,100.0 %,5.5 %,1.4 %,555.6 %,0.0 %,-9.3 %,1,4,0.1,0.3,100.0 %,100.0 %,,,701,3484,1.4 %,7.0 %,5,2.5,0,0,1,4,0,0,1,3,0,0,1,1,,,1,4,,,0,8.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,701,3484,0,0,100.0 %,100.0 %
QQQE,5d RSI QQQE LT20 - L QQQE,14.6 %,13.8 %,7312,6861,14.2 %,5.5 %,102.9 %,248.0 %,0.0 %,-8.0 %,8,4,0.7,0.3,100.0 %,75.0 %,,7.1,914,1661,1.8 %,3.3 %,2.6,2.5,0,1,8,3,0,1,8,2,0,0,7,2,,3,8,3,,21.2,5.5,2.2,0,-328,0.0 %,-0.7 %,0,-328,0.0 %,-0.7 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,914,2324,0,-328,100.0 %,100.0 %
QQXT,4d RSI QQXT LT19 - L QQXT,11.2 %,12.3 %,5594,6125,15.6 %,6.3 %,71.7 %,193.7 %,-1.7 %,-7.9 %,10,6,0.8,0.5,90.0 %,83.3 %,0.7,0.8,559,1002,1.1 %,2.0 %,2.2,1.7,1,1,9,4,1,1,8,3,1,0,6,4,9,5,9,5,6.7,4.1,2.9,1.5,-1949,-1921,-1.9 %,-3.8 %,-1949,-1921,-1.9 %,-3.8 %,-1949,0,-1.9 %,0.0 %,90.0 %,83.3 %,90.0 %,83.3 %,88.9 %,80.0 %,730,1587,-974,-1921,85.7 %,100.0 %
QTEC,7d RSI QTEC LT24 - L QTEC,3.0 %,17.3 %,1520,8611,8.5 %,5.5 %,35.8 %,311.2 %,-0.2 %,-8.3 %,2,4,0.2,0.3,50.0 %,75.0 %,20.1,29.9,760,2061,1.5 %,4.1 %,3.5,2.5,1,1,1,3,1,1,1,2,1,0,1,2,1,3,1,3,20.1,89.6,1.3,2.4,-159,-93,-0.2 %,-0.2 %,-159,-93,-0.2 %,-0.2 %,-159,0,-0.2 %,0.0 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,66.7 %,1599,2779,-80,-93,50.0 %,100.0 %
QYLD,18d RSI QYLD LT33 - L QYLD,5.2 %,19.5 %,2586,9698,5.7 %,6.3 %,91.4 %,306.7 %,0.0 %,-8.6 %,2,4,0.2,0.3,100.0 %,100.0 %,,,1293,2294,2.6 %,4.6 %,2,3,0,0,2,4,0,0,2,3,0,0,2,1,,,2,4,,,6.3,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1293,2294,0,0,100.0 %,100.0 %
RDVY,7d RSI RDVY LT25 - L RDVY,6.8 %,23.3 %,3395,11601,7.6 %,7.1 %,89.9 %,326.1 %,-0.1 %,-8.8 %,4,6,0.3,0.5,75.0 %,83.3 %,19.9,2.3,849,1818,1.7 %,3.6 %,3.2,2,1,1,2,3,1,1,2,2,1,0,2,4,3,5,3,5,59.6,11.4,2.4,2.1,-116,-1051,-0.1 %,-2.1 %,-116,-1051,-0.1 %,-2.1 %,-116,0,-0.1 %,0.0 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,80.0 %,1151,2391,-58,-1051,75.0 %,100.0 %
REMX,3d RSI REMX LT14 - L REMX,18.9 %,4.3 %,9459,2122,10.6 %,8.3 %,178.9 %,51.1 %,-2.0 %,-12.2 %,7,6,0.6,0.5,85.7 %,50.0 %,1.6,1.8,1351,380,2.7 %,0.8 %,2.1,2.5,1,1,4,2,1,1,4,2,1,1,3,3,6,1,6,3,9.7,1.8,3.3,0.5,-2187,-2145,-2.2 %,-4.3 %,-2187,-2145,-2.2 %,-4.3 %,-2187,-829,-2.2 %,-1.7 %,85.7 %,50.0 %,85.7 %,50.0 %,85.7 %,50.0 %,1759,1751,-1093,-991,80.0 %,60.0 %
ROBO,7d RSI ROBO LT24 - L ROBO,9.6 %,20.2 %,4813,10049,13.1 %,5.1 %,73.7 %,391.1 %,-0.9 %,-6.3 %,6,5,0.5,0.4,83.3 %,80.0 %,2.3,6.4,802,1895,1.6 %,3.8 %,3.3,1.6,1,1,4,4,1,1,4,3,1,0,4,2,5,4,5,4,11.4,25.8,2.6,2.7,-923,-382,-0.9 %,-0.8 %,-923,-382,-0.9 %,-0.8 %,-923,0,-0.9 %,0.0 %,83.3 %,80.0 %,83.3 %,80.0 %,83.3 %,75.0 %,1055,2464,-461,-382,83.3 %,100.0 %
RPG,6d RSI RPG LT21 - L RPG,6.2 %,14.8 %,3120,7355,6.5 %,5.1 %,95.4 %,286.3 %,0.0 %,-7.6 %,2,4,0.2,0.3,100.0 %,75.0 %,,10.7,1560,1779,3.1 %,3.6 %,2.5,2.2,0,1,2,3,0,1,2,2,0,0,2,2,,3,2,3,,32.1,401.5,2.1,0,-229,0.0 %,-0.5 %,0,-229,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1560,2448,0,-229,100.0 %,100.0 %
RPV,3d RSI RPV LT18 - L RPV,4.4 %,23.1 %,2219,11522,21.0 %,17.4 %,21.2 %,132.5 %,-3.9 %,-14.3 %,10,11,0.8,0.9,60.0 %,81.8 %,1.2,0.7,222,1008,0.4 %,2.0 %,3.7,3,1,1,3,8,1,1,3,7,1,1,2,8,1.5,4.5,6,9,1.8,3.2,0.7,1.4,-4006,-4320,-4.0 %,-8.6 %,-4006,-4320,-4.0 %,-8.6 %,-4006,-615,-4.0 %,-1.2 %,60.0 %,81.8 %,60.0 %,81.8 %,60.0 %,80.0 %,846,1780,-714,-2468,62.5 %,88.9 %
RSP,3d RSI RSP LT19 - L RSP,8.9 %,38.9 %,4463,19369,19.1 %,16.6 %,46.6 %,233.3 %,-2.6 %,-11.9 %,10,13,0.8,1.1,70.0 %,84.6 %,1.6,1.2,446,1316,0.9 %,2.6 %,3.4,2.2,2,1,3,8,2,1,3,7,2,0,3,8,2.3,5.5,7,11,3.6,6.8,1.8,2.4,-2560,-2890,-2.6 %,-5.8 %,-2560,-2890,-2.6 %,-5.8 %,-2560,0,-2.6 %,0.0 %,70.0 %,84.6 %,70.0 %,84.6 %,70.0 %,83.3 %,879,1825,-563,-1484,66.7 %,100.0 %
RSPN,7d RSI RSPN LT22 - L RSPN,5.1 %,24.2 %,2549,12037,9.8 %,5.1 %,51.8 %,468.5 %,0.0 %,-8.1 %,3,5,0.2,0.4,100.0 %,80.0 %,,2,850,2286,1.7 %,4.6 %,3,1.6,0,1,3,4,0,1,3,3,0,0,3,2,,4,3,4,,8.1,2.9,1.8,0,-1603,0.0 %,-3.2 %,0,-1603,0.0 %,-3.2 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,850,3258,0,-1603,100.0 %,100.0 %
RSPT,6d RSI RSPT LT21 - L RSPT,4.7 %,16.0 %,2330,7967,6.2 %,5.1 %,74.6 %,310.1 %,0.0 %,-8.3 %,2,4,0.2,0.3,100.0 %,75.0 %,,5.9,1165,1927,2.3 %,3.9 %,2,2.2,0,1,2,3,0,1,2,2,0,0,2,2,,3,2,3,,17.7,2.5,1.9,0,-462,0.0 %,-0.9 %,0,-462,0.0 %,-0.9 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1165,2724,0,-462,100.0 %,100.0 %
RWM,4d RSI RWM LT10 - L RWM,1.9 %,6.2 %,958,3082,5.1 %,7.9 %,37.7 %,78.0 %,0.0 %,-2.0 %,2,5,0.2,0.4,100.0 %,80.0 %,,15.6,479,609,1.0 %,1.2 %,3.5,3,0,1,2,2,0,1,2,2,0,1,2,2,,4,2,4,,62.5,3.2,1.9,0,-49,0.0 %,-0.1 %,0,-49,0.0 %,-0.1 %,0,-49,0.0 %,-0.1 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,479,774,0,-49,100.0 %,80.0 %
RWR,3d RSI RWR LT14 - L RWR,7.8 %,24.8 %,3895,12332,10.4 %,12.2 %,75.1 %,201.3 %,0.0 %,-10.2 %,4,9,0.3,0.8,100.0 %,88.9 %,,0.8,974,1274,1.9 %,2.5 %,1.8,2.4,0,1,4,7,0,1,4,6,0,0,3,6,,8,4,8,,6.6,4.9,2.2,0,-2034,0.0 %,-4.1 %,0,-2034,0.0 %,-4.1 %,0,0,0.0 %,0.0 %,100.0 %,88.9 %,100.0 %,88.9 %,100.0 %,87.5 %,974,1688,0,-2034,100.0 %,100.0 %
SCHB,9d RSI SCHB LT28 - L SCHB,5.0 %,24.8 %,2504,12371,14.0 %,5.9 %,35.7 %,417.3 %,0.0 %,-8.8 %,2,5,0.2,0.4,100.0 %,80.0 %,,4.1,1252,2316,2.5 %,4.6 %,3,2,0,1,2,4,0,1,2,3,0,0,2,2,,4,2,4,,16.5,2.4,2.3,0,-748,0.0 %,-1.5 %,0,-748,0.0 %,-1.5 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,1252,3082,0,-748,100.0 %,100.0 %
SCHD,13d RSI SCHD LT31 - L SCHD,6.8 %,35.9 %,3379,17892,7.4 %,5.9 %,91.6 %,603.6 %,0.0 %,-8.8 %,3,6,0.2,0.5,100.0 %,83.3 %,,3.6,1126,2656,2.3 %,5.3 %,2,1.5,0,1,3,5,0,0,3,4,0,0,3,1,,5,3,5,,18.2,11,3.6,0,-924,0.0 %,-1.9 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,100.0 %,1126,3372,0,-924,100.0 %,100.0 %
SCHE,9d RSI SCHE LT26 - L SCHE,8.4 %,23.0 %,4200,11455,17.4 %,5.1 %,48.2 %,445.9 %,0.0 %,-3.5 %,5,6,0.4,0.5,100.0 %,100.0 %,,,840,1771,1.7 %,3.5 %,2.8,1.2,0,0,5,6,0,0,5,5,0,0,4,3,,,5,6,,,5.7,3.4,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,840,1771,0,0,100.0 %,100.0 %
SCHF,11d RSI SCHF LT24 - L SCHF,1.0 %,16.3 %,514,8100,100.0 %,5.1 %,1.0 %,315.3 %,0.0 %,-6.2 %,1,5,0.1,0.4,100.0 %,80.0 %,,2.1,514,1551,1.0 %,3.1 %,6,1.6,0,1,1,4,0,0,1,3,0,0,1,1,,4,1,4,,8.5,0,2.4,0,-1031,0.0 %,-2.1 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,100.0 %,514,2196,0,-1031,100.0 %,100.0 %
SCHG,4d RSI SCHG LT27 - L SCHG,18.0 %,31.1 %,9023,15468,21.5 %,11.9 %,83.8 %,260.9 %,-0.1 %,-11.0 %,13,9,1.1,0.8,92.3 %,77.8 %,24.8,1.8,694,1567,1.4 %,3.1 %,2.7,2.3,1,1,7,6,1,1,7,5,0,1,9,4,12,3.5,12,7,297.3,6.2,4.6,2.3,-61,-1625,-0.1 %,-3.2 %,-61,-1625,-0.1 %,-3.2 %,0,-1088,0.0 %,-2.2 %,92.3 %,77.8 %,92.3 %,77.8 %,92.3 %,75.0 %,754,2402,-30,-1357,100.0 %,80.0 %
SCHH,3d RSI SCHH LT10 - L SCHH,2.7 %,16.3 %,1375,8130,3.3 %,6.7 %,82.5 %,242.0 %,0.0 %,-5.4 %,2,5,0.2,0.4,100.0 %,100.0 %,,,687,1550,1.4 %,3.1 %,1.5,2.4,0,0,2,5,0,0,2,5,0,0,2,4,,,2,5,,,2.9,2.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,687,1550,0,0,100.0 %,100.0 %
SCHK,3d RSI SCHK LT14 - L SCHK,12.2 %,7.6 %,6088,3804,16.0 %,7.5 %,76.2 %,101.3 %,-1.1 %,-11.6 %,9,6,0.8,0.5,88.9 %,83.3 %,1.3,0.5,676,639,1.4 %,1.3 %,2.9,2.2,1,1,6,4,1,1,6,4,1,0,5,4,8,5,8,5,10.7,2.7,3.7,1.1,-1254,-2240,-1.3 %,-4.5 %,-1254,-2240,-1.3 %,-4.5 %,-1254,0,-1.3 %,0.0 %,88.9 %,83.3 %,88.9 %,83.3 %,88.9 %,83.3 %,839,1214,-627,-2240,87.5 %,100.0 %
SCHM,3d RSI SCHM LT20 - L SCHM,18.9 %,25.7 %,9451,12786,26.8 %,15.8 %,70.5 %,161.8 %,-1.9 %,-12.0 %,13,13,1.1,1.1,76.9 %,92.3 %,1.9,0.4,727,912,1.5 %,1.8 %,3.8,2.1,2,1,8,10,2,1,8,8,2,0,5,8,3.3,12,10,12,6.2,4.5,2.6,2.1,-1398,-3408,-1.4 %,-6.8 %,-1398,-3408,-1.4 %,-6.8 %,-1398,0,-1.4 %,0.0 %,76.9 %,92.3 %,76.9 %,92.3 %,76.9 %,90.9 %,1127,1272,-607,-3408,77.8 %,100.0 %
SCHO,15d RSI SCHO LT46 - L SCHO,0.4 %,0.5 %,203,270,76.9 %,22.9 %,0.5 %,2.4 %,-0.3 %,-0.1 %,18,7,1.5,0.6,66.7 %,100.0 %,0.9,,11,39,0.0 %,0.1 %,8.2,7.3,2,0,4,7,2,0,4,7,1,0,3,5,2,,12,7,1.8,,1,6.5,-90,0,-0.1 %,0.0 %,-90,0,-0.1 %,0.0 %,-315,0,-0.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,64.7 %,100.0 %,38,39,-41,0,77.8 %,100.0 %
SCHP,3d RSI SCHP LT12 - L SCHP,-0.5 %,1.5 %,-268,745,11.4 %,5.5 %,-4.7 %,26.9 %,-0.9 %,-5.4 %,6,3,0.5,0.2,50.0 %,100.0 %,0.5,,-45,248,-0.1 %,0.5 %,3.7,3.7,2,0,2,3,2,0,2,3,2,0,2,3,1,,3,3,0.5,,-0.6,2.3,-959,0,-1.0 %,0.0 %,-959,0,-1.0 %,0.0 %,-959,0,-1.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,89,248,-179,0,50.0 %,100.0 %
SCHR,13d RSI SCHR LT39 - L SCHR,-0.5 %,1.6 %,-274,797,32.6 %,11.5 %,-1.7 %,13.9 %,-1.8 %,-0.2 %,16,8,1.3,0.7,50.0 %,87.5 %,0.8,,-17,99,-0.0 %,0.2 %,3.7,2.6,3,1,3,5,3,1,2,5,2,0,1,5,1,7,8,7,0.8,,-0.4,4.6,-1210,0,-1.2 %,0.0 %,-1210,0,-1.2 %,0.0 %,-605,0,-0.6 %,0.0 %,50.0 %,87.5 %,50.0 %,87.5 %,38.5 %,87.5 %,127,114,-161,0,42.9 %,100.0 %
SCHV,7d RSI SCHV LT21 - L SCHV,3.1 %,14.1 %,1573,7038,5.7 %,5.1 %,55.3 %,273.9 %,0.0 %,-9.3 %,2,4,0.2,0.3,50.0 %,75.0 %,64.5,2.1,786,1725,1.6 %,3.5 %,2.5,2.2,1,1,1,3,1,1,1,2,1,0,1,2,1,3,1,3,64.5,6.3,1.4,1.6,-50,-1299,-0.0 %,-2.6 %,-50,-1299,-0.0 %,-2.6 %,-50,0,-0.0 %,0.0 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,66.7 %,1597,2733,-25,-1299,50.0 %,100.0 %
SCHX,9d RSI SCHX LT29 - L SCHX,6.9 %,24.9 %,3474,12398,24.6 %,5.9 %,28.3 %,418.2 %,0.0 %,-8.9 %,3,5,0.2,0.4,100.0 %,80.0 %,,4.4,1158,2318,2.3 %,4.6 %,3.7,2,0,1,3,4,0,1,3,3,0,0,3,2,,4,3,4,,17.5,3.4,2.4,0,-702,0.0 %,-1.4 %,0,-702,0.0 %,-1.4 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,1158,3073,0,-702,100.0 %,100.0 %
SCHZ,18d RSI SCHZ LT44 - L SCHZ,-1.2 %,4.2 %,-593,2100,37.8 %,14.2 %,-3.1 %,29.5 %,-2.3 %,-4.1 %,17,9,1.4,0.8,52.9 %,88.9 %,0.6,,-35,231,-0.1 %,0.5 %,4,3,2,1,4,6,3,1,3,6,2,0,2,5,1.1,8,9,8,0.7,,-0.8,3,-1323,0,-1.3 %,0.0 %,-813,0,-0.8 %,0.0 %,-2189,0,-2.2 %,0.0 %,52.9 %,88.9 %,52.9 %,88.9 %,46.7 %,88.9 %,125,259,-215,0,57.1 %,100.0 %
SCO,7d RSI SCO LT20 - L SCO,5.8 %,14.3 %,2877,7128,22.0 %,5.5 %,26.1 %,257.6 %,-7.9 %,-6.6 %,8,4,0.7,0.3,75.0 %,75.0 %,0.6,4.6,360,1725,0.7 %,3.5 %,4.5,2.5,2,1,6,3,2,1,6,3,2,1,3,3,3,3,6,3,1.7,13.8,0.6,2.2,-7961,-539,-8.0 %,-1.1 %,-7961,-539,-8.0 %,-1.1 %,-1587,-539,-1.6 %,-1.1 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,1143,2480,-1990,-539,60.0 %,75.0 %
SCZ,4d RSI SCZ LT11 - L SCZ,1.0 %,0.2 %,487,107,12.2 %,5.5 %,8.0 %,3.9 %,-0.9 %,-7.9 %,3,4,0.2,0.3,66.7 %,75.0 %,1,0.4,162,48,0.3 %,0.1 %,3.7,2.5,1,1,2,2,1,1,2,2,1,1,2,1,2,3,2,3,2.1,1.1,0.6,0.1,-927,-2247,-0.9 %,-4.5 %,-927,-2247,-0.9 %,-4.5 %,-927,-520,-0.9 %,-1.0 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,475,813,-463,-2247,66.7 %,66.7 %
SDS,11d RSI SDS LT23 - L SDS,-2.3 %,5.5 %,-1155,2754,6.6 %,5.9 %,-34.9 %,92.9 %,-1.2 %,-6.3 %,2,3,0.2,0.2,0.0 %,100.0 %,0,,-577,907,-1.2 %,1.8 %,4,4,2,0,0,3,2,0,0,3,2,0,0,3,0,,0,3,0,,-39.1,4.1,-2309,0,-2.3 %,0.0 %,-2309,0,-2.3 %,0.0 %,-2309,0,-2.3 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,907,-577,0,0.0 %,100.0 %
SDY,9d RSI SDY LT28 - L SDY,6.9 %,34.6 %,3469,17255,9.0 %,6.7 %,76.9 %,513.6 %,0.0 %,-9.0 %,3,6,0.2,0.5,100.0 %,83.3 %,,2.4,1156,2588,2.3 %,5.2 %,2.7,1.8,0,1,3,5,0,1,3,4,0,0,3,2,,5,3,5,,11.9,3.8,2.9,0,-1431,0.0 %,-2.9 %,0,-1431,0.0 %,-2.9 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,80.0 %,1156,3391,0,-1431,100.0 %,100.0 %
SECT,3d RSI SECT LT12 - L SECT,4.3 %,3.9 %,2167,1951,26.1 %,5.5 %,16.6 %,70.5 %,-0.8 %,-8.7 %,5,4,0.4,0.3,80.0 %,75.0 %,1.6,1,433,491,0.9 %,1.0 %,2.6,2.5,1,1,4,2,1,1,4,2,1,1,3,2,4,3,4,3,6.3,3.1,2,1.1,-814,-944,-0.8 %,-1.9 %,-814,-944,-0.8 %,-1.9 %,-814,-944,-0.8 %,-1.9 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,644,969,-407,-944,75.0 %,75.0 %
